REGIAO:;S
UF:;SC
ESTACAO:;FLORIANOPOLIS
CODIGO (WMO):;A806
LATITUDE:;-27,6025
LONGITUDE:;-48,61999999
ALTITUDE:;4,87
DATA DE FUNDACAO:;22/01/03
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/17;0800 UTC;1,4;1011,6;1011,7;1010,2;;24,3;21,9;25,8;24,3;23,6;21,9;88;86;87;150;10;2,4;
2024/01/17;0900 UTC;6,8;1011,2;1011,8;1010,5;1,4;23,5;21,4;24,3;23,4;22,2;21,3;89;87;88;71;9,8;0;
2024/01/17;1000 UTC;,4;1012,3;1012,3;1011,2;42,6;24,5;21,8;24,5;23,3;21,9;20,9;88;84;85;191;3,9;0;
2024/01/17;1100 UTC;1,6;1012,9;1013;1012,3;107,4;23,7;21,5;24,5;23,4;21,9;21,3;89;85;87;263;5,5;,2;
2024/01/17;1200 UTC;0;1013,8;1013,8;1012,9;552,6;25,1;21,7;25,1;23,7;21,9;21;87;80;81;241;6,6;0;
2024/01/17;1300 UTC;,4;1013,6;1014;1013,5;557,9;25,3;21,9;25,3;24,8;22;21,2;83;80;81;351;0;0;
2024/01/17;1400 UTC;0;1013,5;1014;1013,5;2058;27,8;22;28;25,1;22,9;21,4;81;69;71;133;0;0;
2024/01/17;1500 UTC;0;1013,2;1013,8;1013,2;3164,4;29;21;30;27,7;22,7;20,7;72;61;62;176;0;0;
2024/01/17;1600 UTC;0;1012,9;1013,2;1012,8;2038,3;29,2;23,2;29,2;28;23,4;21;72;62;70;163;0;0;
2024/01/17;1700 UTC;0;1012,6;1012,9;1012,5;1658;28,6;22,9;29,4;28,3;23,5;22,2;72;68;71;155;0;0;
2024/01/17;1800 UTC;0;1012,1;1012,7;1012,1;1338,9;28,6;22,5;28,9;28,4;23,1;22,2;72;68;70;143;5,7;,5;
2024/01/17;1900 UTC;0;1011,9;1012,1;1011,7;1610;27,3;23,3;29;27,2;23,6;22,7;79;70;79;152;5,9;1,7;
2024/01/17;2000 UTC;0;1012,5;1012,5;1011,9;606,5;26,8;22,7;27,4;26,5;23,5;22,5;80;77;78;131;7,3;,2;
2024/01/17;2100 UTC;0;1012,5;1012,7;1012,4;120,6;26,3;22,6;26,9;26,1;23,1;22,5;82;77;80;135;6,7;,6;
2024/01/17;2200 UTC;0;1013,2;1013,2;1012,4;81,9;25,9;22,6;26,3;25,8;22,8;22,4;82;80;82;123;7,1;,3;
2024/01/17;2300 UTC;1,6;1013,9;1013,9;1013,2;;25,1;22,6;26;25,1;22,8;22,3;86;82;86;159;3,7;0;
2024/01/18;0000 UTC;2,4;1014,3;1014,3;1013,7;;24,5;22,5;25,2;24,5;22,9;22,4;89;86;89;186;2,6;0;
2024/01/18;0100 UTC;8,6;1015;1015;1014;;23,5;21,5;24,5;23,2;22,4;21,2;90;88;89;167;5,3;0;
2024/01/18;0200 UTC;3,8;1013,9;1015;1013,9;;23,2;21,4;23,5;22,9;21,5;21;90;89;90;177;0;0;
2024/01/18;0300 UTC;0;1013,7;1014,2;1013,7;;23,1;21,4;23,4;23,1;21,6;21,3;90;89;90;284;0;0;
2024/01/18;0400 UTC;0;1012,8;1013,7;1012,8;;22,8;21,1;23,1;22,8;21,4;21,1;90;90;90;285;0;0;
2024/01/18;0500 UTC;0;1012,5;1012,9;1012,4;,1;22,9;21,1;23;22,8;21,2;21;90;90;90;313;0;0;
2024/01/18;0600 UTC;,2;1012,3;1012,6;1012,2;;23;21,3;23;22,8;21,4;21,1;90;90;90;286;0;0;
2024/01/18;0700 UTC;,6;1012,1;1012,4;1012;;22,8;21,2;23;22,7;21,4;21,1;91;90;91;301;0;0;
2024/01/18;0800 UTC;,4;1012,2;1012,2;1011,9;;22,7;21,1;22,9;22,7;21,3;21,1;91;91;91;266;0;0;
2024/01/18;0900 UTC;,6;1013;1013;1012,2;2,4;22,8;21,3;22,9;22,7;21,3;21,1;91;91;91;298;0;0;
2024/01/18;1000 UTC;,2;1013,1;1013,3;1012,9;94,4;22,9;21,3;23;22,7;21,5;21,2;91;91;91;294;0;0;
2024/01/18;1100 UTC;,8;1013,8;1013,8;1013,1;163,5;23,2;21,6;23,4;22,8;21,7;21,3;91;90;90;293;0;0;
2024/01/18;1200 UTC;1,2;1014,1;1014,2;1013,8;264;23,4;21,7;23,5;23,2;21,8;21,5;90;90;90;279;0;0;
2024/01/18;1300 UTC;1,4;1013,8;1014,2;1013,6;430,3;23,9;22,1;24,1;23,4;22,4;21,7;90;89;89;279;0;0;
2024/01/18;1400 UTC;1,6;1013,7;1014,1;1013,5;587,1;24,4;22,5;24,8;23,8;23;21,9;90;89;89;328;0;0;
2024/01/18;1500 UTC;,8;1013,3;1013,7;1013,1;539,2;24,4;22,3;24,8;24,2;22,9;22;90;88;88;321;0;0;
2024/01/18;1600 UTC;1;1012,9;1013,4;1012,9;730,2;24,6;22,4;25,1;24,3;23,1;22,2;89;88;88;263;0;0;
2024/01/18;1700 UTC;,8;1012,1;1012,9;1011,8;507,4;25,3;23;25,3;24,4;23,1;21,9;89;86;87;43;0;0;
2024/01/18;1800 UTC;,8;1011,2;1012,2;1011,2;532,3;25,4;22,8;25,7;24,7;23,2;22,1;87;85;85;349;0;0;
2024/01/18;1900 UTC;,2;1010,9;1011,4;1010,9;649,1;25,6;22,4;25,6;25,1;23;22;86;82;83;24;0;0;
2024/01/18;2000 UTC;0;1010,6;1011;1010,5;466,4;25,3;22,1;25,6;25,2;22,4;21,8;83;81;82;26;0;0;
2024/01/18;2100 UTC;7;1011,7;1011,8;1010,6;116,5;23,8;21,4;25,4;23,8;22;21,4;87;80;87;235;0;0;
2024/01/18;2200 UTC;6,4;1011,1;1011,8;1011,1;65,2;23,9;22;24;23,7;22,2;21,5;90;87;89;28;0;0;
2024/01/18;2300 UTC;,2;1011,3;1011,3;1010,7;9,7;24,1;22,3;24,1;23,6;22,3;21,8;90;89;90;352;0;0;
2024/01/19;0000 UTC;,2;1011,3;1011,5;1011,3;,4;24,1;22,1;24,1;23,9;22,3;22;90;89;89;20;,7;0;
2024/01/19;0100 UTC;,6;1012,1;1012,1;1011,3;,5;24;22,1;24,2;23,9;22,2;21,9;89;88;89;233;0;0;
2024/01/19;0200 UTC;,8;1012;1012;1011,7;;23,6;21,9;24;23,5;22,1;21,7;90;89;90;276;0;0;
2024/01/19;0300 UTC;,2;1011,2;1012;1011,1;;23,5;21,9;23,6;23,4;22;21,8;91;90;91;312;0;0;
2024/01/19;0400 UTC;0;1010,1;1011,2;1010,1;;23,5;22;23,6;23,5;22,1;21,9;91;91;91;273;0;0;
2024/01/19;0500 UTC;0;1009,8;1010,1;1009,7;,7;23,2;21,7;23,6;23,2;22,1;21,7;91;91;91;278;0;0;
2024/01/19;0600 UTC;0;1009,1;1009,8;1009;;23,2;21,7;23,3;23,1;21,9;21,6;92;91;91;289;0;0;
2024/01/19;0700 UTC;0;1008,7;1009,1;1008,6;;23,2;21,7;23,3;23,1;21,8;21,7;91;91;91;336;0;0;
2024/01/19;0800 UTC;0;1008,4;1008,7;1008,4;;23,2;21,7;23,2;23,1;21,7;21,6;91;91;91;274;0;0;
2024/01/19;0900 UTC;0;1008,4;1008,5;1008,3;13,2;23,3;21,8;23,3;23,1;21,8;21,6;91;91;91;309;0;0;
2024/01/19;1000 UTC;0;1008,7;1008,7;1008,4;410,8;24,6;22,6;24,9;23,3;22,9;21,8;91;89;89;352;0;0;
2024/01/19;1100 UTC;0;1009;1009;1008,7;991,6;26,2;23,3;26,3;24,6;23,6;22,5;89;83;84;334;2,3;0;
2024/01/19;1200 UTC;0;1008,4;1009;1008,4;1676,1;28,1;24,1;28,4;26,2;24,7;23;84;77;79;155;0;0;
2024/01/19;1300 UTC;0;1007,9;1008,4;1007,9;2736,3;28,5;24,2;28,6;27,3;24,6;23,3;81;77;78;146;0;0;
2024/01/19;1400 UTC;0;1007,5;1008;1007,5;2765,1;29;23,6;29,6;27,8;25;23,3;79;73;73;157;0;0;
2024/01/19;1500 UTC;0;1007;1007,6;1007;3593,5;30,6;25,4;30,8;29;25,4;23,1;76;67;74;155;0;0;
2024/01/19;1600 UTC;0;1006,7;1007,1;1006,7;3723,4;30,5;25;31;30,1;25,9;24,3;75;70;73;139;5,2;0;
2024/01/19;1700 UTC;0;1006,3;1006,7;1006,2;3542,7;30;24,3;31;29,9;25,4;24;74;69;71;151;6,4;2,2;
2024/01/19;1800 UTC;0;1005,9;1006,5;1005,9;2688;29,5;24;30,3;28,9;25,6;23,4;77;71;73;133;8,5;4,1;
2024/01/19;1900 UTC;0;1005,4;1005,9;1005,4;1797,6;29,5;24,3;30,2;28,9;24,9;23,4;76;71;74;126;6,4;,2;
2024/01/19;2000 UTC;,4;1005,2;1005,4;1005,1;748,7;28,2;24,3;29,5;27,2;24,3;21,8;80;72;80;119;3,9;0;
2024/01/19;2100 UTC;0;1005,1;1005,4;1005;959,8;28,9;23,6;29,6;28;24,6;22,7;80;70;73;134;0;0;
2024/01/19;2200 UTC;0;1005,8;1005,9;1005,1;192,8;27,9;24;29;27,9;24,4;23,4;80;73;80;136;0;0;
2024/01/19;2300 UTC;0;1006,9;1006,9;1005,8;4,8;27,5;24;27,9;27,3;24,1;23,8;82;80;81;313;0;0;
2024/01/20;0000 UTC;0;1007,3;1007,3;1006,9;;27,5;23,9;27,6;27,4;24,3;23,9;82;81;81;214;0;0;
2024/01/20;0100 UTC;0;1007,2;1007,3;1007;;26,8;24,2;27,5;26,8;24,4;23,9;86;81;86;201;0;0;
2024/01/20;0200 UTC;0;1007,4;1007,5;1007,2;;26,3;24;26,8;26,1;24,3;23,7;87;86;87;277;0;0;
2024/01/20;0300 UTC;0;1006,7;1007,4;1006,7;;25,9;23,8;26,3;25,9;24;23,7;88;87;88;269;0;0;
2024/01/20;0400 UTC;0;1006,5;1006,7;1006,4;;26,1;23,9;26,1;25,9;23,9;23,7;88;87;88;276;0;0;
2024/01/20;0500 UTC;0;1006,1;1006,5;1006,1;;25,9;23,7;26,1;25,9;23,9;23,6;88;87;87;323;0;0;
2024/01/20;0600 UTC;0;1005,6;1006,1;1005,6;;25,5;23,4;25,9;25,5;23,6;23,4;88;87;88;280;0;0;
2024/01/20;0700 UTC;0;1005,8;1005,9;1005,6;;25,4;23,3;25,6;25,3;23,5;23,2;89;88;88;218;0;0;
2024/01/20;0800 UTC;0;1005,7;1006;1005,7;;25;23;25,4;25;23,3;23;89;88;89;307;0;0;
2024/01/20;0900 UTC;0;1005,9;1005,9;1005,7;10,1;24,7;22,9;25;24,6;23,1;22,8;90;89;90;272;0;0;
2024/01/20;1000 UTC;0;1006,5;1006,5;1005,9;264,5;25,7;23,3;25,8;24,7;23,5;23;90;86;86;285;0;0;
2024/01/20;1100 UTC;0;1006,5;1006,5;1006,4;619,3;26,7;22,7;27;25,7;24,2;22,2;86;79;79;262;0;0;
2024/01/20;1200 UTC;0;1006,6;1006,6;1006,5;738,8;25,7;21,7;26,7;25,5;22,6;21,5;82;78;78;188;0;0;
2024/01/20;1300 UTC;0;1006,7;1006,8;1006,6;2192;26,3;21;26,6;25,1;22;20;78;71;73;136;2,2;0;
2024/01/20;1400 UTC;0;1006,7;1006,8;1006,6;2632;26,2;19,9;26,8;25,5;21,4;18,5;73;65;68;128;3,8;,2;
2024/01/20;1500 UTC;0;1006,6;1006,8;1006,6;2391,4;27,3;21,4;27,3;25,6;21,4;18,3;70;63;70;122;6,3;1;
2024/01/20;1600 UTC;0;1005,9;1006,6;1005,8;3485,3;28;22,2;28,3;27,2;22,6;20,7;72;67;71;135;6,9;3;
2024/01/20;1700 UTC;8,6;1007,3;1007,4;1005,7;476,5;25,1;22,9;28,2;25,1;23,7;21,2;89;71;88;159;9,3;3,1;
2024/01/20;1800 UTC;3,6;1006,4;1007,3;1006,1;1307,2;25,8;22,8;25,9;24,4;23,4;22,1;89;83;83;137;9,2;3,1;
2024/01/20;1900 UTC;,2;1006,2;1006,7;1006,2;341,4;25,3;22,7;26,4;24,9;23,4;21,9;86;83;86;164;11,5;,3;
2024/01/20;2000 UTC;0;1006;1006,3;1006;234,6;26,2;22,8;26,2;25,3;23,1;22,6;86;81;81;151;6,1;,8;
2024/01/20;2100 UTC;0;1006,7;1006,7;1005,7;972,8;27,1;23;27,7;26,2;23,4;22,4;82;76;79;157;6,3;,2;
2024/01/20;2200 UTC;0;1007,3;1007,3;1006,7;172;26,5;22,6;27,1;26,4;23,2;22,4;80;77;79;151;10,4;2,2;
2024/01/20;2300 UTC;0;1008,8;1008,9;1007,3;10,7;25,3;22;26,6;25,3;22,7;22;83;77;82;154;11;3,6;
2024/01/21;0000 UTC;0;1009,7;1009,8;1008,7;;25,2;21,6;25,3;24,6;22,8;21,4;87;80;80;161;9,5;,6;
2024/01/21;0100 UTC;0;1010,1;1010,2;1009,7;;25,2;21,6;25,4;24,9;21,7;21,2;82;78;81;152;8,7;,9;
2024/01/21;0200 UTC;0;1010,5;1010,7;1010,1;;24,4;21,9;25,4;24,4;22;21,3;86;79;86;159;7,4;,6;
2024/01/21;0300 UTC;1,2;1010,7;1010,8;1010,5;;23,9;21,5;24,5;23,9;22,2;21,5;88;86;87;157;8,4;2,1;
2024/01/21;0400 UTC;,2;1010,5;1010,8;1010,5;;23,6;21,3;24,1;23,5;21,8;20,9;88;85;87;168;8,1;,8;
2024/01/21;0500 UTC;0;1010,1;1010,5;1010;;23,6;21,5;24;23,5;21,8;21,2;88;87;88;155;6,4;,8;
2024/01/21;0600 UTC;,6;1009,8;1010,2;1009,8;;23,6;21,1;23,6;23,1;21,7;21;90;86;86;163;6,4;,2;
2024/01/21;0700 UTC;0;1010;1010;1009,8;1,3;23,4;20,5;24;23,4;21,4;20,5;87;84;84;175;6,5;,9;
2024/01/21;0800 UTC;0;1010,8;1010,8;1010;,1;23,5;20,4;23,7;23,3;20,7;20,3;84;82;83;210;6,5;0;
2024/01/21;0900 UTC;0;1011,7;1011,7;1010,8;5,4;24;21,2;24,2;23,5;21,4;20,5;86;82;85;147;6,5;0;
2024/01/21;1000 UTC;0;1012,5;1012,5;1011,7;111,2;24,5;21;24,5;23,8;21,3;20,8;85;81;81;155;4,6;0;
2024/01/21;1100 UTC;0;1013,2;1013,2;1012,5;294,6;24,4;21,3;24,7;24,2;21,4;20,7;84;79;83;157;6;,5;
2024/01/21;1200 UTC;0;1013,4;1013,5;1013,2;953,3;24,8;21,3;25;23,7;22,2;20,8;87;81;81;144;8,6;,7;
2024/01/21;1300 UTC;0;1013,8;1013,8;1013,4;2876,6;26,4;21,1;26,5;24,7;22;21;82;73;73;150;8,9;3,2;
2024/01/21;1400 UTC;0;1014,1;1014,2;1013,8;1905,4;24,8;21,1;26,3;24,4;21,5;20,5;83;73;80;144;9,2;4,1;
2024/01/21;1500 UTC;0;1014,7;1014,7;1014,1;1749,9;24,8;20,8;24,9;24,3;21,7;20,8;84;78;78;156;10,6;1,7;
2024/01/21;1600 UTC;,2;1014,8;1014,8;1014,7;1778,9;24,2;20,8;25,2;24,1;21,6;20,8;83;78;82;156;8,4;2,6;
2024/01/21;1700 UTC;3;1014,9;1015,2;1014,8;1036,3;23,4;21,2;24,2;23,2;21,6;20,4;88;82;88;153;7,5;,9;
2024/01/21;1800 UTC;1,2;1015,2;1015,2;1014,7;1189,3;23,2;20,9;23,9;23;21,7;20,7;88;86;87;161;6,3;1,3;
2024/01/21;1900 UTC;1,4;1015,3;1015,5;1015,2;859,9;22,5;20,5;23,3;22,4;21;20,3;89;86;89;162;7,6;1,4;
2024/01/21;2000 UTC;,4;1015;1015,3;1014,9;767,3;22,9;20,7;22,9;22,5;20,8;20,5;89;88;88;169;7,3;,6;
2024/01/21;2100 UTC;0;1015;1015;1014,8;794,7;23,9;20,1;23,9;22,8;20,9;19,7;88;79;79;158;7,5;1,4;
2024/01/21;2200 UTC;0;1015,4;1015,5;1015;181,5;24,2;20,1;24,2;23,9;20,3;19,7;79;76;78;153;7,2;1,2;
2024/01/21;2300 UTC;0;1015,8;1015,8;1015,3;4,8;23,5;19,8;24,3;23,5;20,2;19,5;80;75;80;162;7,5;2;
2024/01/22;0000 UTC;0;1016,3;1016,3;1015,8;;24;19,7;24,1;23,5;20,1;19,6;80;76;77;159;7,5;,6;
2024/01/22;0100 UTC;0;1017,4;1017,4;1016,3;;24;19,7;24,2;23,6;20,1;19,6;80;76;77;160;8,7;,9;
2024/01/22;0200 UTC;0;1017,9;1017,9;1017,3;;24;19,4;24;23,8;19,9;19,4;78;76;76;169;6,1;,3;
2024/01/22;0300 UTC;0;1017,9;1017,9;1017,6;;24;19,1;24,1;23,8;19,6;19,1;77;74;74;166;5,9;0;
2024/01/22;0400 UTC;0;1017,2;1017,9;1017,2;;24;19,3;24;23,8;19,3;18,6;75;72;75;148;5,5;,1;
2024/01/22;0500 UTC;0;1016,8;1017,2;1016,8;;22,9;19,4;24;22,8;19,7;18,8;81;74;80;168;6,8;0;
2024/01/22;0600 UTC;0;1016,9;1016,9;1016,6;;22,8;19,1;23;22,7;19,3;18,5;80;77;80;192;5,6;0;
2024/01/22;0700 UTC;0;1016,5;1016,9;1016,4;;21,9;18,7;22,8;21,9;19,3;18,5;82;80;82;248;4,7;0;
2024/01/22;0800 UTC;,6;1016,8;1016,8;1016,3;;21,9;19,5;22,5;21,8;19,7;18,8;86;82;86;201;3,1;0;
2024/01/22;0900 UTC;,6;1017;1017;1016,8;;21,7;19,3;22,1;21,6;19,8;19,2;88;86;86;151;5,6;,4;
2024/01/22;1000 UTC;,2;1017,5;1017,5;1017;124,4;21,7;19,4;21,7;21,4;19,4;19,1;87;86;87;255;5,6;0;
2024/01/22;1100 UTC;0;1018,1;1018,1;1017,5;273,1;22,3;19,3;22,4;21,7;19,7;19,2;87;83;83;198;4,5;0;
2024/01/22;1200 UTC;0;1018,4;1018,4;1018,1;545,3;22,6;19,2;22,8;22,3;19,6;19,1;83;81;81;171;5,9;,3;
2024/01/22;1300 UTC;0;1018,6;1018,6;1018,4;1346,6;23,6;18,4;23,8;22,6;19,4;18,3;81;72;72;162;7,2;,5;
2024/01/22;1400 UTC;0;1018,3;1018,6;1018,3;972,7;24,1;17,5;24,2;23,4;18,7;17,5;74;67;67;156;7;2,1;
2024/01/22;1500 UTC;0;1018,1;1018,5;1018,1;592;24,2;17,3;24,3;23,9;18;17;68;65;65;163;6,8;,1;
2024/01/22;1600 UTC;0;1017,6;1018,1;1017,6;930,9;24,4;19,4;24,5;24,2;19,4;17;73;63;73;158;7,9;2,7;
2024/01/22;1700 UTC;0;1018;1018,1;1017,6;906,7;23,3;19;24,5;23,2;19,8;18,5;77;72;77;155;9,9;2,7;
2024/01/22;1800 UTC;,2;1018,2;1018,2;1018;424,3;22,3;19;23,3;22,2;19,2;18,6;82;76;82;142;7,7;1,6;
2024/01/22;1900 UTC;,4;1018,1;1018,2;1018;338,4;21,7;19;22,3;21,5;19,3;18,9;86;81;85;163;7,2;,9;
2024/01/22;2000 UTC;1,4;1018,1;1018,2;1017,9;574,7;20,9;18,8;21,7;20,8;19,4;18,7;88;85;88;163;7,5;1,2;
2024/01/22;2100 UTC;,2;1018,1;1018,2;1018;156,3;21,3;18,8;21,4;20,8;19;18,8;89;86;86;161;6,3;0;
2024/01/22;2200 UTC;0;1018;1018,1;1017,8;107,7;21,5;18,6;21,7;21,3;19;18,5;86;83;84;177;4,1;0;
2024/01/22;2300 UTC;0;1018,8;1018,8;1018;;21,2;18,8;21,6;21;18,9;18,4;87;83;86;156;3,7;0;
2024/01/23;0000 UTC;,2;1019,3;1019,3;1018,8;;20,5;18,4;21,4;20,5;18,9;18,4;88;85;88;228;4,5;0;
2024/01/23;0100 UTC;1;1019,4;1019,4;1019,3;;20,6;18,9;20,7;20,3;19;18,4;90;88;90;178;2,2;0;
2024/01/23;0200 UTC;2;1019,3;1019,7;1019,3;;20,1;18,6;20,6;20,1;18,9;18,6;91;90;91;227;0;0;
2024/01/23;0300 UTC;1,4;1018,8;1019,3;1018,8;;20;18,5;20,2;19,9;18,7;18,4;91;91;91;227;0;0;
2024/01/23;0400 UTC;,8;1017,8;1018,8;1017,8;;19,9;18,5;20;19,9;18,5;18,5;92;91;92;241;0;0;
2024/01/23;0500 UTC;1;1017,4;1017,8;1017,4;;19,8;18,5;19,9;19,8;18,5;18,5;92;92;92;249;0;0;
2024/01/23;0600 UTC;2,2;1016,8;1017,5;1016,8;;19,8;18,5;20,2;19,8;18,8;18,4;92;92;92;214;4,2;0;
2024/01/23;0700 UTC;,2;1016,7;1017;1016,2;;19,9;18,2;20;19,3;18,5;17,9;92;90;90;236;0;0;
2024/01/23;0800 UTC;,2;1016,5;1016,7;1016,3;1,1;20,9;18,2;20,9;19,9;18,6;17,9;90;85;85;196;3,1;0;
2024/01/23;0900 UTC;0;1017;1017;1016,5;1;21,2;17,9;21,3;20,5;18,2;17,7;85;81;82;191;4,9;0;
2024/01/23;1000 UTC;0;1017,4;1017,5;1017;40,6;20,9;18,3;21,6;20,5;18,3;17,4;85;79;85;194;4;0;
2024/01/23;1100 UTC;,2;1017,9;1017,9;1017,4;265;21,9;17,7;21,9;21;18,4;17,6;85;77;77;189;5,3;,1;
2024/01/23;1200 UTC;0;1018,1;1018,1;1017,8;481,5;23,6;17,8;23,6;21,9;18,3;17;78;69;70;136;7,8;1;
2024/01/23;1300 UTC;0;1018,3;1018,3;1018;966,5;24,4;17;24,6;23,6;17,7;16,5;70;62;63;111;7,2;1,9;
2024/01/23;1400 UTC;0;1018,3;1018,6;1018,3;1615,7;25,6;17,4;26,1;23,8;18,3;16,7;68;59;60;124;9,2;2,7;
2024/01/23;1500 UTC;0;1018,1;1018,4;1018,1;2831,5;26,2;17;26,7;25,5;18,4;15,9;63;55;57;115;8,7;3,2;
2024/01/23;1600 UTC;,2;1018,1;1018,2;1018;2764,1;26,2;16,6;27;25,2;18,8;16,3;62;54;56;121;9;3,4;
2024/01/23;1700 UTC;0;1017,7;1018,1;1017,7;2750,6;27,2;17,7;27,4;25,4;18,1;16,3;60;52;56;120;8,6;2,9;
2024/01/23;1800 UTC;0;1017,2;1017,7;1017,2;2686,6;26;17,2;27,4;25,8;18;16,2;59;53;58;123;8,4;2,7;
2024/01/23;1900 UTC;0;1016,7;1017,2;1016,7;1873,2;25,4;16,1;26,9;25,3;18,2;15,9;60;55;56;128;8,6;3,4;
2024/01/23;2000 UTC;0;1016,4;1016,7;1016,2;1559,2;24,9;16,6;26,2;24,8;17,9;16;62;55;60;131;8,5;4,4;
2024/01/23;2100 UTC;0;1016,2;1016,4;1016,2;359,8;24,3;17,6;24,9;24,2;17,9;16,4;67;59;66;139;8,4;3,1;
2024/01/23;2200 UTC;0;1016,3;1016,3;1016,1;168,4;24,3;17,1;24,3;23,8;17,9;16,9;69;64;64;123;7,3;1,2;
2024/01/23;2300 UTC;0;1016,6;1016,6;1016,3;4,7;23,7;16,6;24,2;23,6;17,4;16,3;66;63;64;124;6,4;,1;
2024/01/24;0000 UTC;0;1017,1;1017,1;1016,6;;22,5;17,6;23,9;22,5;17,7;16,3;74;63;74;145;6,3;0;
2024/01/24;0100 UTC;0;1017,1;1017,2;1017;;22,5;17,9;22,6;21,8;18,2;17,6;79;74;75;150;6,9;0;
2024/01/24;0200 UTC;0;1017;1017,3;1017;;21,5;17,9;22,7;21,5;18,1;17;80;71;80;242;0;0;
2024/01/24;0300 UTC;3,8;1016,4;1017;1016,4;;21,7;18,5;21,8;21,3;18,7;17,8;83;80;82;87;4,7;0;
2024/01/24;0400 UTC;0;1015,5;1016,4;1015,5;1,4;22,7;18,4;22,8;21,7;18,8;18,1;82;75;76;132;6,3;,5;
2024/01/24;0500 UTC;0;1015;1015,5;1014,9;2,6;22,8;17,3;23,2;22,7;18,5;17,3;77;71;71;102;4,7;0;
2024/01/24;0600 UTC;,6;1014,7;1015;1014,6;;21,4;18,3;22,8;21,4;18,7;17,2;83;71;83;128;5,4;0;
2024/01/24;0700 UTC;0;1014,5;1014,8;1014,5;;22,7;17,8;22,8;21,4;18,8;17,5;83;72;74;96;0;0;
2024/01/24;0800 UTC;0;1014,8;1014,8;1014,5;0;21,3;18,5;22,7;21,3;18,5;17,5;84;73;84;32;0;0;
2024/01/24;0900 UTC;0;1015,2;1015,2;1014,7;5,7;23;16,9;23;21,2;18,3;16,9;84;68;69;99;5,8;,1;
2024/01/24;1000 UTC;0;1015,7;1015,7;1015,2;124,7;23,1;17,2;23,2;22,8;17,5;16,8;71;69;70;95;5,8;0;
2024/01/24;1100 UTC;,2;1016;1016,2;1015,7;222;23,2;18,1;23,8;22,1;18,2;16,1;75;69;73;108;7,9;,4;
2024/01/24;1200 UTC;0;1016,1;1016,2;1016;527,3;23,3;18,6;23,9;23;18,7;17,7;75;70;75;71;7;0;
2024/01/24;1300 UTC;0;1015,9;1016,1;1015,9;505;24;17,7;24;23,3;18,6;17,6;75;68;68;118;8,1;2,5;
2024/01/24;1400 UTC;0;1016,6;1016,6;1015,8;384,2;23,6;17;24,2;23,6;17,7;16,7;68;63;66;100;8,1;2,8;
2024/01/24;1500 UTC;,4;1017,1;1017,1;1016,6;242,2;22,6;17,8;23,6;22,6;17,8;16,5;74;66;74;26;6,9;0;
2024/01/24;1600 UTC;1;1017;1017,1;1016,8;300,7;21,9;19;22,6;21,4;19,1;17,7;84;74;84;326;0;0;
2024/01/24;1700 UTC;,2;1017;1017;1016,8;494,4;21,7;18,5;23,1;21,7;19,3;18,2;84;77;82;134;6,3;1,4;
2024/01/24;1800 UTC;2,4;1016,8;1017,1;1016,8;645,8;22;19,4;22,5;21,3;19,9;18,4;86;82;85;276;6,3;0;
2024/01/24;1900 UTC;0;1016,4;1016,9;1016,4;557,7;21,8;18,8;22,2;21,7;19,5;18,6;86;82;83;230;0;0;
2024/01/24;2000 UTC;0;1016,1;1016,4;1015,8;378,3;22,5;18,9;22,5;21,7;18,9;18,5;83;80;81;167;3,8;,1;
2024/01/24;2100 UTC;0;1016,2;1016,3;1016;152;22,1;18,2;22,5;21,6;19;17,9;81;76;79;215;6,4;0;
2024/01/24;2200 UTC;0;1016,3;1016,3;1016,1;313,3;22,3;17,7;22,8;22,1;18,6;17,5;79;74;75;197;2,9;0;
2024/01/24;2300 UTC;,2;1016,5;1016,5;1016,3;5;21,5;18,2;22,3;21,5;18,3;17,5;82;75;82;278;2,9;0;
2024/01/25;0000 UTC;,6;1016,9;1017;1016,4;;20,3;17,4;21,5;20,2;18,3;17,2;84;81;84;246;0;0;
2024/01/25;0100 UTC;0;1017;1017;1016,8;;19,9;17,5;20,3;19,8;17,6;17,3;86;84;86;271;0;0;
2024/01/25;0200 UTC;0;1016,7;1017;1016,7;;19,9;17,4;20,3;19,9;17,7;17,4;87;85;85;258;0;0;
