2010,6,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,45,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,50,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,0,55,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,45,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,50,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,1,55,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,45,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,50,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,2,55,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,45,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,50,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,3,55,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,45,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,50,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,4,55,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,10,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,15,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,20,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,25,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,30,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,35,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,40,NaN,NaN,NaN,NaN,NaN,NaN
2010,6,1,5,45,NaN,NaN,NaN,NaN,NaN,NaN
