1.963;236;0.64;1.16;0.46;297.00
2.457;246.5;1.40;1.19;0.39;296.88
2.002;250.7;1.08;0.81;0.45;296.85
1.939;244.2;1.00;0.90;0.43;297.02
1.979;245.7;0.95;0.98;0.40;297.13
2.438;246.3;1.28;1.20;0.36;297.15
2.008;248.8;1.10;0.85;0.39;297.17
1.823;244;0.85;0.81;0.48;297.18
1.795;249;0.91;0.73;0.46;297.22
2.023;246.8;1.10;0.88;0.42;297.16
1.946;269.3;1.40;0.19;0.48;296.94
2.119;265.5;1.52;0.31;0.40;296.73
1.695;246.6;0.84;0.57;0.46;296.64
1.123;258.9;0.46;0.05;0.48;296.48
1.148;272.9;0.65;-0.22;0.46;296.27
0.741;3.602;-0.28;-1.01;0.58;295.56
0.961;29.28;-0.59;-1.30;0.60;295.75
0.868;35.36;-0.67;-1.27;0.61;295.67
0.627;24.99;-0.42;-1.01;0.54;295.86
0.608;347.7;-0.21;-1.06;0.53;295.68
1.082;351.9;0.02;-1.48;0.53;295.59
1.361;300.9;0.87;-0.84;0.48;295.68
1.522;299.5;1.10;-0.63;0.46;295.86
1.624;301.3;1.06;-0.78;0.46;295.90
1.113;316.1;0.35;-0.88;0.55;295.74
1.091;272.5;0.36;-0.25;0.54;295.78
1.064;330.8;0.36;-1.02;0.55;295.70
0.798;348.5;0.02;-1.03;0.61;295.73
1.216;289.6;0.69;-0.58;0.49;295.74
0.758;222;-0.20;0.09;0.54;295.66
0.842;342.8;-0.19;-0.74;0.56;295.39
0.624;9.73;-0.39;-0.87;0.55;295.56
1.401;8.09;-0.22;-1.81;0.70;295.69
1.482;328.9;0.71;-1.52;0.59;295.90
1.362;307.1;0.85;-0.88;0.46;296.08
1.421;279.1;0.89;-0.24;0.42;295.81
1.213;285.8;0.75;-0.40;0.43;295.52
1.261;336.5;0.38;-1.20;0.62;295.34
1.105;300.5;0.62;-0.68;0.45;295.41
1.469;292.9;1.03;-0.59;0.40;295.35
1.402;286.5;0.93;-0.41;0.39;295.39
1.467;293.5;1.02;-0.63;0.38;295.51
0.651;266.6;0.02;-0.35;0.49;295.42
1.357;344.8;0.37;-1.56;0.63;295.54
1.35;317.1;0.82;-1.18;0.47;295.77
0.499;337.7;-0.10;-0.66;0.55;295.56
0.685;16.66;-0.42;-1.00;0.55;295.25
1.105;356.7;-0.17;-1.54;0.55;295.68
0.869;326;0.06;-0.91;0.57;296.08
1.101;297;0.54;-0.68;0.48;296.35
1.312;283.9;0.80;-0.38;0.47;296.45
2.017;261.5;1.33;0.47;0.40;296.30
1.716;266.1;0.98;0.24;0.44;296.56
1.74;264.2;1.04;0.18;0.48;296.55
2.204;252.8;1.21;0.71;0.45;296.67
1.73;278.5;1.04;-0.17;0.43;296.73
1.625;261.5;0.86;0.26;0.32;296.77
1.203;275.3;0.46;-0.18;0.49;297.31
1.375;292.9;0.77;-0.59;0.48;297.42
1.614;318.1;0.82;-1.20;0.54;297.52
1.13;322.6;0.33;-0.97;0.61;298.16
0.845;325.1;-0.10;-0.84;0.60;298.72
1.199;228.6;-0.05;0.44;0.43;298.85
1.583;258.3;0.71;0.24;0.46;298.91
1.573;231.7;0.22;0.70;0.46;298.99
2.437;249.7;1.43;1.04;0.37;298.56
3.043;244.8;1.64;1.72;0.22;298.39
2.995;245.9;1.68;1.55;0.30;298.75
1.618;238.2;0.24;0.58;0.44;299.16
1.318;184.8;-0.54;0.30;0.61;299.40
2.43;152;-2.37;1.07;0.56;299.31
2.357;137.6;-2.54;0.57;0.48;299.38
2.289;48.73;-1.44;-1.90;0.83;299.02
1.981;8.6;-0.25;-2.18;0.84;299.22
1.486;5.79;-0.11;-1.54;0.81;299.40
1.705;312.8;0.86;-1.08;0.51;298.98
1.617;345;0.35;-1.81;0.59;299.14
3.25;349.7;0.99;-3.35;0.94;298.90
3.06;351.7;0.85;-3.28;0.92;298.83
2.671;350.5;0.71;-2.86;0.86;299.08
1.921;6.456;-0.12;-2.07;0.90;299.47
1.028;155;-1.09;0.00;0.32;299.49
1.376;120.4;-1.73;-0.23;0.42;299.70
2.035;141.8;-2.06;0.49;0.66;299.94
1.944;120.4;-2.29;-0.10;0.59;300.03
2.567;133.8;-2.81;0.55;0.60;299.93
2.345;137.5;-2.38;0.67;0.70;300.10
2.639;155.1;-2.44;1.26;0.72;299.95
2.07;148.4;-2.10;0.71;0.54;300.11
2.3;156.1;-2.04;1.16;0.81;300.19
2.36;132.5;-2.52;0.47;0.64;300.26
2.683;102.1;-3.05;-0.62;0.67;300.09
2.996;137.1;-3.16;0.84;0.50;300.24
2.708;123.6;-2.90;0.20;0.63;300.20
2.911;100.9;-3.20;-0.81;0.69;300.35
2.908;82.7;-2.25;-1.11;0.97;300.31
2.98;123.1;-3.26;0.26;0.73;300.55
3.19;135.9;-3.25;0.85;0.48;300.54
3.608;145.9;-3.46;1.58;0.64;300.67
2.779;142.8;-2.70;0.97;0.69;300.49
2.763;141.5;-2.76;0.97;0.71;300.73
3.47;118.9;-3.79;0.22;0.52;300.38
3.078;118.1;-3.27;0.11;0.82;300.67
3.558;144.3;-3.54;1.54;0.60;300.44
3.257;142.7;-3.23;1.22;0.68;300.54
2.884;136;-3.02;0.85;0.60;300.59
3.189;126;-3.57;0.55;0.53;300.42
3.302;129.7;-3.55;0.57;0.61;300.46
3.412;113.3;-3.91;-0.14;0.67;300.43
3.381;133.6;-3.52;0.79;0.61;300.47
3.43;131.4;-3.57;0.67;0.67;300.43
3.534;141.6;-3.60;1.35;0.53;300.18
3.508;147;-3.38;1.54;0.66;300.20
3.681;133.7;-3.91;0.97;0.50;300.04
2.991;135.1;-3.18;0.74;0.54;300.09
2.808;144.8;-2.88;1.01;0.55;300.14
2.537;103.1;-3.00;-0.63;0.70;300.06
2.548;116.7;-2.92;-0.17;0.56;299.76
2.793;98.8;-3.28;-0.90;0.73;299.75
2.799;100.8;-3.31;-0.75;0.64;299.71
2.381;100;-2.85;-0.74;0.71;299.52
2.299;105.2;-2.81;-0.53;0.59;299.19
1.643;126.2;-2.08;-0.04;0.51;298.92
1.7;107.3;-2.21;-0.49;0.54;298.66
2.013;100.5;-2.64;-0.72;0.58;298.59
1.523;106.6;-2.03;-0.53;0.51;298.25
1.14;85.9;-1.58;-0.80;0.58;298.22
1.2;109.3;-1.67;-0.52;0.51;298.34
1.222;117.5;-1.69;-0.40;0.52;298.39
1.095;124.5;-1.56;-0.33;0.57;298.33
1.034;127;-1.50;-0.25;0.62;297.97
0.493;66.99;-0.90;-0.58;0.55;297.50
0.652;102.1;-1.10;-0.42;0.56;297.97
0.634;84.4;-1.05;-0.56;0.56;298.07
0.394;249.3;-0.60;-0.29;0.53;297.90
1.007;238.4;-0.15;0.22;0.41;298.01
1.165;248.8;0.42;0.26;0.45;297.93
1.165;240.7;0.09;0.38;0.41;297.81
1.058;230.8;-0.18;0.39;0.41;298.08
1.046;225.2;-0.30;0.45;0.44;298.12
0.882;216.5;-0.39;0.30;0.46;298.09
1.202;236.5;0.22;0.53;0.41;297.57
1.252;240.7;0.43;0.49;0.45;297.51
1.517;240.3;0.69;0.59;0.44;297.82
1.239;234.5;0.32;0.58;0.44;297.81
1.153;226.7;0.12;0.57;0.43;297.88
1.049;239.9;0.14;0.33;0.44;297.83
1.057;243;0.17;0.25;0.44;297.85
0.556;209.3;-0.40;0.00;0.47;297.15
0.473;176.7;-0.54;-0.08;0.56;295.96
0.523;28.8;-0.54;-0.80;0.52;295.54
0.853;338.2;-0.05;-1.11;0.49;295.91
0.838;283.8;0.35;-0.35;0.49;296.68
0.575;241.4;-0.13;-0.22;0.51;295.87
0.415;83.3;-0.76;-0.67;0.52;295.65
0.888;39.34;-0.79;-1.20;0.54;295.37
0.725;357.2;-0.31;-1.20;0.52;296.18
0.306;164.8;-0.59;-0.46;0.51;295.77
0.423;103.6;-0.81;-0.60;0.53;295.11
0.537;91.1;-0.87;-0.65;0.51;295.25
0.473;116.6;-0.83;-0.57;0.55;295.31
0.554;117.1;-0.88;-0.54;0.55;295.22
0.349;285.6;-0.20;-0.58;0.50;295.34
0.898;306.3;0.43;-0.70;0.49;295.58
0.639;28.45;-0.26;-1.19;0.53;295.24
0.841;252.3;0.30;-0.38;0.48;295.91
1.205;258.8;0.79;-0.14;0.44;296.41
1.695;262.7;1.19;0.19;0.40;296.42
1.659;269.8;1.13;0.01;0.42;296.29
1.415;293.5;0.90;-0.55;0.40;296.18
1.732;281.6;1.26;-0.33;0.36;295.87
1.814;285.8;1.37;-0.46;0.37;295.81
1.237;279.8;0.76;-0.38;0.45;295.71
1.047;279.7;0.63;-0.33;0.45;295.77
1.451;277.3;1.01;-0.11;0.48;295.99
0.977;351.5;0.00;-0.94;0.54;295.44
0.904;2.875;-0.20;-1.03;0.54;295.54
1.967;286.3;1.58;-0.39;0.34;295.81
1.667;312.6;1.07;-1.00;0.55;295.47
1.598;346.8;0.51;-1.69;0.70;295.51
1.503;327.2;0.85;-1.44;0.64;295.51
1.646;332.2;0.89;-1.58;0.73;295.28
1.565;326;0.90;-1.49;0.64;295.39
1.617;312.4;1.13;-1.13;0.54;295.30
1.017;297.3;0.24;-0.63;0.54;295.14
0.677;178;-0.47;-0.34;0.55;295.15
1.65;3.06;0.00;-1.86;0.75;295.23
1.771;346.4;0.47;-1.91;0.79;295.39
1.562;359;0.10;-1.92;0.77;295.31
1.059;344.7;0.09;-1.40;0.57;295.14
1.789;20.45;-0.35;-2.27;0.75;295.08
2.019;343.8;0.71;-2.17;0.74;295.38
1.672;340;0.67;-1.69;0.70;295.18
1.186;329.6;0.57;-1.17;0.60;295.02
0.931;324.7;0.26;-1.05;0.51;295.13
0.863;339.7;0.10;-1.04;0.61;295.17
0.381;353.9;-0.33;-0.57;0.58;295.62
1.319;299;0.72;-0.70;0.52;296.23
1.861;289.5;1.30;-0.41;0.46;296.35
1.444;298;0.88;-0.64;0.46;296.55
1.572;274.2;0.76;-0.17;0.53;296.74
1.439;295.1;0.81;-0.55;0.55;296.90
1.412;355.9;-0.02;-1.67;0.75;297.13
1.001;318.3;0.29;-0.95;0.51;297.40
0.962;305.8;0.25;-0.71;0.53;297.84
1.228;350.7;-0.01;-1.44;0.68;298.24
1.342;34.21;-0.73;-1.54;0.88;299.04
0.771;22.56;-0.50;-0.81;0.65;299.51
1.105;269.6;-0.03;-0.33;0.79;299.97
1.805;300.9;1.19;-0.79;0.47;299.51
1.626;300;0.98;-0.80;0.41;299.36
1.265;329.2;0.46;-1.26;0.62;299.62
0.748;341.4;-0.29;-0.74;0.75;300.60
1.412;220.7;-0.26;0.54;0.40;300.29
1.024;185.9;-0.58;-0.05;0.58;300.63
1.368;229.4;-0.02;0.54;0.57;300.96
1.26;90.3;-1.01;-0.64;0.72;301.24
2.91;124.7;-3.10;0.29;0.63;300.72
1.793;117.1;-1.95;-0.26;0.59;300.89
2.023;134.8;-2.17;0.29;0.58;300.90
2.66;124.2;-3.00;0.28;0.49;300.38
1.437;123.1;-1.66;-0.10;0.61;300.84
1.284;123.2;-1.27;-0.17;0.72;301.22
2.494;148.9;-2.36;0.81;0.64;301.26
3.347;120.5;-3.68;0.21;0.56;301.09
2.612;129.4;-2.73;0.39;0.66;301.28
2.849;106.2;-3.27;-0.53;0.65;301.05
2.961;135.3;-2.91;0.73;0.70;301.64
3.463;125.8;-3.70;0.51;0.68;301.54
3.457;135.5;-3.35;0.94;0.71;301.78
3.72;133.4;-3.77;0.93;0.77;301.31
4.272;130.9;-4.46;1.02;0.51;301.13
3.892;131.5;-3.93;0.97;0.76;301.29
4.007;132.7;-4.25;1.13;0.54;301.13
4.134;141.1;-4.03;1.53;0.62;301.21
4.142;134.3;-4.23;1.19;0.66;301.13
4.063;133.8;-4.19;1.23;0.66;301.15
4.073;113.7;-4.48;-0.02;0.69;301.14
4.302;144.1;-4.02;1.85;0.60;300.94
4.337;127.9;-4.65;0.90;0.54;300.67
5.01;144.2;-4.91;2.23;0.52;300.59
4.186;149.4;-3.85;2.02;0.68;300.98
4.306;133.2;-4.49;1.20;0.53;300.68
4.637;142;-4.48;2.01;0.56;300.84
4.096;142;-4.07;1.73;0.57;300.99
3.825;144.5;-3.64;1.69;0.69;301.15
3.934;148.4;-3.62;1.89;0.70;301.07
3.95;140.5;-3.97;1.58;0.53;300.92
4.03;150.7;-3.69;2.17;0.59;300.76
2.76;140;-2.70;0.80;0.75;300.86
4.157;141.1;-4.03;1.62;0.65;300.75
3.08;121.3;-3.24;0.22;0.90;301.03
2.959;144;-2.87;1.06;0.74;301.02
3.826;144.4;-3.72;1.57;0.49;300.73
3.673;149.9;-3.47;1.81;0.54;300.60
3.094;148.5;-3.00;1.42;0.63;300.34
3.284;131;-3.72;0.70;0.48;300.44
3.102;124.9;-3.45;0.40;0.54;300.76
3.836;132.5;-4.08;0.99;0.44;300.43
3.065;118.3;-3.50;0.09;0.50;300.63
3.51;136.3;-3.67;1.07;0.56;300.48
3.127;125.1;-3.47;0.29;0.49;300.39
2.667;138;-2.85;0.74;0.63;300.35
1.868;135.1;-2.10;0.21;0.64;300.22
2.066;135.2;-2.33;0.38;0.65;300.12
2.136;135.4;-2.44;0.34;0.64;300.01
2.017;136;-2.35;0.28;0.60;299.85
1.509;143.3;-1.83;0.25;0.57;299.59
1.152;160.5;-1.34;0.30;0.51;299.46
1.214;148.5;-1.47;0.22;0.54;299.33
1.31;146.5;-1.63;0.21;0.57;299.40
0.68;152.6;-0.91;-0.14;0.53;299.12
1.322;167.3;-1.30;0.52;0.51;299.24
1.214;128.5;-1.64;-0.12;0.55;299.20
0.81;155.4;-1.13;-0.02;0.51;299.13
0.972;171;-1.08;0.29;0.50;299.28
1.124;168.2;-1.13;0.42;0.52;299.46
0.809;155;-1.04;0.06;0.54;299.44
0.745;131.2;-1.11;-0.20;0.55;299.19
1.139;114.1;-1.63;-0.30;0.56;299.37
0.893;119;-1.38;-0.35;0.51;299.35
0.855;135;-1.18;-0.25;0.52;299.26
0.809;191.2;-0.90;0.19;0.52;299.24
0.877;203.5;-0.68;0.38;0.45;299.25
0.788;187;-0.83;0.25;0.49;299.28
0.5;117.7;-0.99;-0.42;0.51;299.37
0.451;173.9;-0.94;-0.31;0.53;299.17
0.709;228.6;-0.45;0.08;0.52;299.08
0.384;261.6;-0.40;-0.37;0.49;299.13
0.515;200.4;-0.61;-0.16;0.51;299.36
0.38;234;-0.42;-0.29;0.50;299.24
0.495;176.5;-0.82;-0.23;0.55;299.20
0.549;199.1;-0.76;0.00;0.52;298.76
0.565;211;-0.69;-0.03;0.52;298.81
0.759;234;-0.17;0.11;0.51;298.39
0.323;232.9;-0.66;-0.42;0.53;298.54
0.407;358.3;-0.46;-0.78;0.52;298.78
0.261;188.8;-0.58;-0.37;0.51;298.87
0.571;154.8;-0.82;-0.23;0.51;298.48
0.485;158.9;-0.79;-0.33;0.51;298.75
0.262;156;-0.58;-0.61;0.54;298.76
0.396;229.1;-0.41;-0.33;0.52;298.66
1.229;243;0.35;0.22;0.47;298.20
0.764;244.9;0.11;0.11;0.52;297.79
1.052;285.4;0.61;-0.51;0.49;298.36
1.282;290.3;0.80;-0.53;0.45;298.44
1.471;278.8;0.95;-0.29;0.40;298.40
1.065;303.2;0.53;-0.81;0.49;298.20
1.102;284.6;0.59;-0.44;0.47;298.03
1.287;268.7;0.78;-0.15;0.44;298.03
1.073;285.9;0.50;-0.44;0.46;297.84
0.864;266.3;0.29;-0.26;0.48;297.70
1.022;257;0.38;-0.04;0.45;297.68
0.962;254.7;0.30;0.00;0.47;297.54
1.031;242.4;0.24;0.09;0.46;297.61
0.895;268.7;0.24;-0.23;0.48;297.64
1.156;143.1;-1.34;0.13;0.48;296.56
0.583;171.2;-0.66;-0.30;0.53;296.98
0.827;268.9;0.27;-0.24;0.49;297.49
0.662;157.4;-0.65;-0.07;0.49;296.99
0.519;279.4;-0.18;-0.57;0.48;297.33
0.435;310.8;-0.20;-0.58;0.51;297.41
0.373;342;-0.34;-0.55;0.49;297.48
1.269;260;0.65;-0.03;0.39;297.65
1.066;274.2;0.07;-0.24;0.51;296.98
1.127;340.1;0.10;-1.23;0.51;297.19
0.668;240.7;-0.38;-0.54;0.48;296.98
1.106;277.9;0.62;-0.41;0.42;297.51
1.094;252.7;0.38;0.03;0.44;297.34
0.977;267.1;0.40;-0.26;0.47;297.22
1.058;288.1;0.38;-0.53;0.48;296.99
1.031;313.2;0.35;-0.96;0.50;297.02
1.138;339.2;0.31;-1.27;0.52;296.96
0.95;317.3;0.32;-0.89;0.44;296.77
0.724;49.15;-0.58;-0.93;0.57;296.45
0.853;22.74;-0.49;-1.23;0.56;296.63
1.328;335.5;0.41;-1.40;0.52;297.15
1.301;316.7;0.73;-1.09;0.52;297.44
0.592;283.2;-0.23;-0.49;0.50;297.43
0.639;268.5;-0.12;-0.41;0.55;297.56
0.771;86.1;-0.84;-0.63;0.59;297.70
1.249;311.9;0.69;-0.97;0.51;298.12
1.705;305.9;1.11;-0.82;0.49;298.22
1.307;280.7;0.60;-0.32;0.56;298.46
1.813;283.6;1.27;-0.27;0.38;298.53
1.322;314.2;0.70;-1.15;0.51;298.79
1.192;306.1;0.42;-0.83;0.50;299.21
1.2;321.3;0.35;-1.15;0.58;299.59
1.733;339.2;0.47;-1.77;0.65;299.54
1.941;347;0.46;-2.10;0.69;299.81
1.47;348.3;0.19;-1.62;0.85;300.44
2.398;3.054;0.08;-2.68;0.94;300.30
2.186;357.8;0.25;-2.42;0.84;300.45
2.162;2.424;0.10;-2.49;0.80;300.59
2.467;0.907;0.20;-2.77;0.75;300.73
2.146;1.791;0.08;-2.51;0.83;301.06
2.437;2.735;0.12;-2.76;0.86;301.22
2.768;356.2;0.45;-2.98;0.82;301.26
3.21;11.25;-0.11;-3.66;0.86;301.38
3.046;345.9;1.06;-3.04;0.78;301.45
2.461;0.727;0.24;-2.75;0.86;301.61
2.393;346.6;0.74;-2.40;0.73;301.77
2.193;0.976;0.06;-2.05;0.90;302.01
2.416;39.15;-1.24;-2.24;0.82;302.02
2.36;39.66;-1.00;-2.01;0.91;302.37
2.949;37.91;-1.33;-2.82;1.10;302.36
3.046;78.21;-3.11;-1.80;0.89;302.46
4.668;78.98;-4.64;-2.48;1.19;302.28
4.845;87.2;-5.12;-2.09;0.99;301.92
4.483;82.9;-4.61;-2.26;1.07;302.28
4.225;104.1;-4.69;-0.80;0.81;302.27
4.584;99.7;-5.05;-0.91;0.84;302.36
5.024;94.7;-5.39;-1.51;0.95;302.33
5.719;90.8;-6.19;-2.09;0.84;302.22
5.328;91.8;-5.79;-1.99;1.00;302.29
4.694;90.7;-5.05;-1.79;0.95;302.38
4.715;81;-4.76;-2.45;0.99;302.37
5.011;86.8;-5.22;-2.11;1.05;302.17
4.966;94.4;-5.39;-1.64;0.88;302.07
4.469;99.7;-4.98;-0.99;0.76;302.02
4.692;105.6;-5.24;-0.69;0.74;301.62
4.364;101.4;-4.76;-0.80;0.91;301.77
4.075;107.1;-4.62;-0.44;0.64;301.72
4.374;105.6;-4.89;-0.59;0.80;301.32
4.713;95.5;-5.25;-1.43;0.95;300.98
4.045;106.9;-4.76;-0.49;0.62;300.76
3.721;112.9;-4.25;-0.13;0.59;300.72
4.238;102.5;-4.78;-0.87;0.69;300.72
3.793;116.4;-4.37;-0.01;0.61;300.70
3.613;108.7;-4.18;-0.40;0.57;300.73
3.438;102.4;-4.00;-0.75;0.73;300.80
3.633;102;-4.18;-0.78;0.62;300.75
3.246;110.8;-3.72;-0.33;0.64;300.72
3.781;103.6;-4.44;-0.78;0.56;300.74
2.841;113.3;-3.39;-0.14;0.66;300.86
2.946;111;-3.50;-0.33;0.53;300.82
2.13;85.7;-2.40;-1.23;0.74;300.87
2.619;97.3;-3.10;-0.91;0.66;300.86
2.875;93.1;-3.34;-1.22;0.76;300.85
2.883;90;-3.32;-1.36;0.80;300.84
2.836;99.5;-3.43;-0.82;0.73;300.78
3.174;99.7;-3.70;-0.86;0.67;300.75
2.253;97.6;-2.76;-0.88;0.73;300.74
2.361;125.4;-2.76;0.07;0.58;300.71
2.188;123.2;-2.62;0.06;0.59;300.67
2.191;118;-2.67;-0.18;0.54;300.58
1.951;94.2;-2.39;-0.83;0.69;300.47
1.761;118.9;-2.23;-0.13;0.59;300.43
2.218;106.1;-2.79;-0.48;0.65;300.39
3.446;91.4;-3.96;-1.36;0.75;300.32
2.351;109.5;-2.82;-0.46;0.55;300.27
1.708;134.4;-2.04;0.19;0.57;300.29
1.244;79.64;-1.57;-0.94;0.69;300.28
1.156;122.6;-1.57;-0.28;0.53;300.25
1.548;103.4;-2.07;-0.64;0.56;300.22
1.778;110.6;-2.33;-0.41;0.51;300.01
2.013;106.9;-2.60;-0.50;0.56;299.83
2.141;105.6;-2.67;-0.60;0.50;299.81
1.219;111.2;-1.71;-0.45;0.52;299.77
1.002;117.1;-1.46;-0.41;0.54;299.81
1.387;115.5;-1.89;-0.42;0.51;299.93
0.905;137.8;-1.28;-0.21;0.49;299.84
0.668;135.6;-1.05;-0.28;0.53;299.83
0.756;104.9;-1.18;-0.50;0.54;299.86
0.821;144.2;-1.24;-0.13;0.54;299.81
0.505;159.2;-0.92;-0.23;0.55;299.47
0.591;45.21;-0.85;-0.75;0.53;299.53
0.657;70.45;-1.01;-0.75;0.57;299.43
0.471;52.6;-0.75;-0.68;0.53;299.50
0.62;163.5;-0.88;-0.15;0.49;299.61
1.094;167.7;-1.18;0.35;0.49;299.63
0.711;171.6;-0.96;0.03;0.50;299.58
0.831;160.6;-1.18;0.06;0.53;299.44
0.764;149.4;-1.15;-0.04;0.51;299.28
0.492;143.6;-0.96;-0.19;0.51;299.07
1.318;157.7;-1.52;0.47;0.50;299.35
1.152;122.3;-1.66;-0.12;0.59;299.23
0.71;103.7;-1.22;-0.33;0.57;299.05
0.896;170.8;-1.22;0.13;0.55;299.18
0.394;231.9;-0.66;-0.37;0.54;298.82
0.332;327.6;-0.77;-0.42;0.53;298.95
0.774;52.33;-1.24;-0.86;0.56;298.82
0.875;110.3;-1.42;-0.69;0.57;298.94
1.065;128.7;-1.53;-0.35;0.57;298.86
0.915;178.6;-1.11;0.15;0.50;298.68
0.472;230.5;-0.54;-0.21;0.50;298.30
0.286;141.3;-0.77;-0.43;0.55;298.58
0.633;330.9;-0.27;-0.91;0.52;298.57
0.603;12.92;-0.55;-0.96;0.57;298.49
0.563;33.71;-0.72;-0.95;0.55;298.50
0.39;57.6;-0.75;-0.61;0.55;298.52
0.472;305.5;-0.12;-0.64;0.51;298.58
0.885;249.2;0.28;-0.12;0.51;298.65
0.898;229.4;0.05;0.18;0.51;298.50
0.523;188.2;-0.54;-0.01;0.51;298.52
0.694;192.8;-0.48;0.16;0.49;298.74
0.485;192.8;-0.51;-0.04;0.52;298.80
0.568;41.24;-0.70;-0.74;0.53;298.22
0.987;44.92;-0.82;-1.15;0.58;298.02
0.403;174.3;-0.72;-0.45;0.52;298.09
0.266;191.8;-0.55;-0.49;0.53;298.31
0.261;210.2;-0.50;-0.44;0.53;298.53
0.363;111.8;-0.56;-0.62;0.57;298.56
0.543;37.26;-0.54;-0.69;0.54;297.93
0.342;109.5;-0.60;-0.56;0.53;298.31
0.291;159.3;-0.46;-0.35;0.52;298.50
0.353;154.8;-0.72;-0.46;0.53;298.26
0.331;286.3;-0.28;-0.56;0.52;298.43
0.327;4.49;-0.28;-0.60;0.53;298.44
0.897;13.61;-0.32;-1.31;0.53;298.55
0.841;312;0.27;-0.92;0.54;299.03
0.866;275.7;0.27;-0.53;0.47;299.07
0.936;249.4;0.28;0.12;0.50;298.69
1.278;283.7;0.76;-0.39;0.45;298.61
1.371;287.3;0.82;-0.52;0.40;298.60
1.35;289.8;0.81;-0.51;0.39;298.48
0.884;289.8;0.28;-0.51;0.47;298.36
0.544;320.3;-0.13;-0.64;0.48;298.26
0.498;349.4;-0.27;-0.83;0.52;298.18
0.495;298.8;-0.10;-0.73;0.52;298.30
0.452;286.8;-0.12;-0.63;0.52;298.34
0.733;315.6;0.17;-0.90;0.49;298.45
0.78;307.4;0.14;-0.69;0.46;298.63
0.361;246.6;-0.41;-0.52;0.62;299.07
0.593;310.3;-0.07;-0.55;0.53;299.29
1.123;310.3;0.45;-0.82;0.56;299.42
0.903;307;0.25;-0.62;0.62;300.03
1.643;316.5;0.94;-1.24;0.64;300.04
1.755;307;1.17;-1.02;0.61;300.00
1.581;315;0.95;-1.25;0.56;299.56
1.883;328.8;0.95;-1.71;0.59;300.09
2.692;348.7;0.83;-2.88;0.90;300.36
4.331;347.2;1.74;-4.37;0.97;300.57
4.35;352.6;1.33;-4.54;1.15;300.63
3.989;350.6;1.25;-4.17;1.06;300.66
3.337;351.9;0.94;-3.48;0.94;300.89
3.734;343.7;1.59;-3.67;0.91;300.91
4.35;342.5;2.05;-4.23;0.98;301.06
4.515;357.9;1.11;-4.81;1.23;301.25
4.953;357.5;1.34;-5.26;1.30;301.30
5.003;356.8;1.21;-5.32;1.26;301.33
5.145;353.3;1.60;-5.27;1.38;301.72
5.316;358.9;1.26;-5.62;1.29;301.79
5.041;359.3;1.18;-5.38;1.26;301.54
5.105;4.695;0.66;-5.51;1.26;301.71
5.216;2.108;1.02;-5.60;1.48;302.15
5.005;358.9;1.14;-5.30;1.35;302.42
5.022;4.546;0.69;-5.43;1.34;302.51
5.809;9.92;0.27;-6.39;1.44;302.69
6.2;7.546;0.58;-6.74;1.47;302.75
5.627;1.27;1.10;-6.07;1.46;303.24
6.155;5.109;0.95;-6.61;1.57;303.22
6.198;1.906;1.20;-6.53;1.67;303.39
6.388;356.4;1.93;-6.60;1.48;303.29
6.246;5.414;0.94;-6.76;1.49;303.33
5.879;0.695;1.18;-6.29;1.49;303.71
6.182;7.291;0.59;-6.66;1.42;303.47
5.853;1.545;1.09;-6.19;1.56;303.84
6.211;0.194;1.53;-6.55;1.51;303.80
5.67;4.11;0.75;-6.05;1.52;303.96
6.01;12.26;0.11;-6.46;1.42;303.69
5.964;354.6;1.85;-6.10;1.42;304.08
5.899;5.797;0.71;-6.31;1.39;303.93
5.691;10.44;0.22;-6.19;1.52;304.06
5.227;4.749;0.68;-5.62;1.36;304.03
5.216;8.9;0.27;-5.72;1.41;304.29
5.094;23.26;-1.03;-5.42;1.45;304.47
5.161;7.851;0.41;-5.46;1.26;304.34
4.605;3.692;0.64;-4.99;1.24;304.58
4.276;13.58;-0.29;-4.73;1.23;304.52
3.758;13.98;-0.33;-4.16;1.12;304.76
3.732;17.01;-0.42;-4.12;1.14;304.88
4.942;58.09;-3.81;-3.97;1.37;304.17
5.145;73.95;-4.76;-3.11;1.34;304.14
4.966;71.6;-4.52;-3.26;1.35;304.05
5.821;76.38;-5.54;-3.43;1.18;303.59
5.21;82.1;-5.29;-2.68;1.16;303.54
5.271;80.3;-5.22;-2.88;1.22;303.32
4.947;74.63;-4.70;-2.98;1.17;303.18
4.882;79.63;-4.84;-2.71;1.11;303.14
4.99;70.96;-4.48;-3.30;1.42;303.06
5.317;74.68;-4.98;-3.21;1.17;302.74
4.338;72.78;-4.00;-2.77;1.27;302.45
3.858;66.72;-3.35;-2.89;1.09;302.12
3.486;65.89;-3.20;-2.65;1.04;301.87
3.832;81.9;-4.00;-2.07;0.89;301.73
3.614;79.71;-3.60;-2.10;1.08;301.68
3.766;63.27;-3.38;-2.92;1.09;301.67
3.623;74.78;-3.62;-2.32;0.91;301.64
3.365;73.81;-3.28;-2.29;0.97;301.60
3.22;66.51;-2.92;-2.48;1.04;301.59
3.441;54.46;-2.68;-3.15;0.99;301.59
2.88;31.27;-1.17;-3.21;1.03;301.67
2.616;48.33;-1.80;-2.59;0.95;301.58
2.199;73.64;-2.27;-1.60;0.88;301.28
2.43;75.65;-2.54;-1.73;0.80;301.20
