"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/04/2026";"0000";"27,0";"27,5";"27,0";"81,0";"81,0";"79,0";"23,5";"23,6";"23,3";"972,9";"972,9";"972,3";"0,0";"90,0";"0,0";"";""
"01/04/2026";"0100";"26,5";"27,0";"26,5";"83,0";"83,0";"81,0";"23,4";"23,5";"23,3";"973,2";"973,2";"972,8";"0,0";"109,0";"0,0";"";""
"01/04/2026";"0200";"26,2";"27,1";"26,2";"80,0";"83,0";"79,0";"22,5";"23,5";"22,5";"973,5";"973,5";"973,2";"0,1";"126,0";"7,0";"";""
"01/04/2026";"0300";"25,5";"26,2";"25,5";"84,0";"84,0";"80,0";"22,6";"22,6";"22,4";"973,2";"973,5";"973,2";"0,0";"139,0";"6,5";"";""
"01/04/2026";"0400";"24,9";"25,5";"24,8";"87,0";"87,0";"84,0";"22,5";"22,6";"22,5";"972,9";"973,2";"972,9";"0,0";"138,0";"0,0";"";""
"01/04/2026";"0500";"24,6";"24,9";"24,6";"88,0";"88,0";"87,0";"22,5";"22,6";"22,5";"972,8";"972,9";"972,7";"0,0";"141,0";"0,0";"";""
"01/04/2026";"0600";"24,0";"24,6";"24,0";"91,0";"91,0";"88,0";"22,4";"22,5";"22,3";"972,6";"972,8";"972,6";"0,0";"136,0";"0,0";"";""
"01/04/2026";"0700";"23,8";"24,0";"23,6";"93,0";"93,0";"91,0";"22,6";"22,6";"22,3";"972,6";"972,6";"972,5";"0,0";"155,0";"0,0";"";""
"01/04/2026";"0800";"23,7";"24,0";"23,5";"94,0";"94,0";"92,0";"22,6";"22,7";"22,4";"972,9";"972,9";"972,6";"0,0";"130,0";"0,0";"";""
"01/04/2026";"0900";"23,6";"23,7";"23,3";"95,0";"95,0";"94,0";"22,7";"22,7";"22,4";"973,3";"973,3";"972,9";"0,0";"112,0";"0,0";"10,70";""
"01/04/2026";"1000";"24,9";"24,9";"23,6";"92,0";"95,0";"92,0";"23,4";"23,5";"22,6";"974,0";"974,0";"973,3";"0,0";"152,0";"0,0";"287,80";""
"01/04/2026";"1100";"26,3";"26,3";"24,9";"84,0";"92,0";"84,0";"23,5";"23,7";"23,2";"974,7";"974,7";"974,0";"0,1";"177,0";"6,0";"788,80";""
"01/04/2026";"1200";"27,6";"27,8";"26,2";"76,0";"84,0";"76,0";"23,0";"23,6";"23,0";"974,9";"974,9";"974,7";"0,0";"170,0";"6,0";"1099,40";""
"01/04/2026";"1300";"26,3";"28,5";"25,8";"88,0";"91,0";"74,0";"24,2";"24,6";"22,9";"975,0";"975,3";"974,9";"0,0";"97,0";"0,0";"1069,90";""
"01/04/2026";"1400";"29,5";"29,5";"26,3";"75,0";"90,0";"75,0";"24,6";"25,7";"24,1";"974,3";"975,1";"974,3";"0,0";"119,0";"4,8";"2451,20";""
"01/04/2026";"1500";"27,5";"30,4";"27,5";"83,0";"83,0";"67,0";"24,3";"24,6";"23,2";"973,1";"974,3";"973,1";"0,0";"57,0";"2,9";"2087,00";""
"01/04/2026";"1600";"31,6";"31,6";"27,4";"60,0";"84,0";"60,0";"22,9";"25,5";"22,9";"971,5";"973,1";"971,5";"0,0";"184,0";"0,9";"1859,80";""
"01/04/2026";"1700";"33,6";"33,6";"31,5";"54,0";"60,0";"53,0";"23,0";"23,3";"21,8";"970,3";"971,5";"970,3";"0,0";"198,0";"6,6";"3329,90";""
"01/04/2026";"1800";"32,9";"34,1";"32,5";"54,0";"55,0";"52,0";"22,3";"23,3";"21,5";"969,5";"970,3";"969,5";"0,0";"191,0";"6,8";"2617,50";""
"01/04/2026";"1900";"33,4";"33,6";"32,8";"53,0";"55,0";"52,0";"22,5";"22,8";"22,0";"969,3";"969,5";"969,2";"0,0";"176,0";"6,7";"1934,70";""
"01/04/2026";"2000";"29,6";"33,4";"29,6";"64,0";"64,0";"52,0";"22,0";"22,9";"21,6";"970,0";"970,1";"969,3";"4,4";"137,0";"11,0";"853,90";""
"01/04/2026";"2100";"27,6";"30,1";"27,5";"79,0";"79,0";"64,0";"23,7";"23,7";"22,0";"970,8";"970,8";"970,0";"0,0";"100,0";"11,0";"107,60";""
"01/04/2026";"2200";"26,8";"27,7";"26,8";"78,0";"81,0";"78,0";"22,7";"23,8";"22,7";"971,9";"972,0";"970,7";"0,0";"109,0";"7,0";"";""
"01/04/2026";"2300";"26,2";"26,8";"26,2";"82,0";"82,0";"78,0";"23,0";"23,0";"22,4";"973,2";"973,2";"971,9";"0,1";"136,0";"4,1";"";""
"02/04/2026";"0000";"26,0";"26,2";"26,0";"85,0";"85,0";"82,0";"23,4";"23,4";"23,0";"973,6";"973,6";"973,2";"0,0";"141,0";"3,8";"";""
"02/04/2026";"0100";"25,4";"26,0";"25,4";"90,0";"90,0";"85,0";"23,7";"23,7";"23,4";"974,6";"974,6";"973,6";"0,2";"141,0";"6,6";"";""
"02/04/2026";"0200";"25,2";"25,5";"25,2";"92,0";"92,0";"90,0";"23,8";"23,9";"23,7";"974,8";"975,0";"974,6";"0,0";"135,0";"6,4";"";""
"02/04/2026";"0300";"25,2";"25,3";"25,1";"91,0";"92,0";"91,0";"23,7";"23,8";"23,6";"974,2";"974,9";"974,2";"0,1";"139,0";"5,2";"";""
"02/04/2026";"0400";"24,5";"25,2";"24,2";"95,0";"98,0";"91,0";"23,7";"24,0";"23,6";"973,3";"974,2";"973,3";"0,0";"164,0";"5,2";"";""
"02/04/2026";"0500";"24,6";"24,7";"24,5";"91,0";"95,0";"91,0";"23,0";"23,7";"23,0";"972,8";"973,3";"972,7";"0,0";"148,0";"5,2";"";""
"02/04/2026";"0600";"24,6";"24,8";"24,6";"90,0";"91,0";"89,0";"22,8";"23,0";"22,7";"972,4";"972,8";"972,4";"0,0";"168,0";"0,0";"";""
"02/04/2026";"0700";"24,7";"24,7";"24,6";"90,0";"90,0";"89,0";"22,9";"22,9";"22,7";"972,6";"972,6";"972,3";"0,0";"149,0";"0,0";"";""
"02/04/2026";"0800";"24,0";"24,7";"24,0";"94,0";"94,0";"90,0";"23,0";"23,1";"22,8";"972,9";"972,9";"972,6";"0,0";"170,0";"3,1";"";""
"02/04/2026";"0900";"23,0";"24,1";"22,9";"";"100,0";"94,0";"";"23,2";"22,9";"973,4";"973,4";"972,9";"0,0";"171,0";"6,2";"11,10";""
"02/04/2026";"1000";"22,9";"23,2";"22,7";"";"";"";"";"";"";"974,3";"974,3";"973,4";"0,0";"174,0";"0,0";"131,70";""
