codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao, vento_rajada,radiacao,precipitacao
A806,22/01/2020,10,21.8,22.0,21.5,88,89,88,19.7,20.0,19.6,1011.2,1011.2,1010.9,0.8,330,2.8,52.18,0.2
A806,22/01/2020,11,22.2,22.2,21.8,87,88,87,20.0,20.1,19.7,1012.0,1012.1,1011.2,1.3,285,3.5,199.3,0.0
A806,22/01/2020,12,23.1,23.3,22.1,83,87,82,20.0,20.4,19.9,1012.0,1012.3,1011.9,0.0,267,3.2,354.7,0.0
A806,22/01/2020,13,23.3,23.5,22.9,83,84,82,20.2,20.5,19.9,1012.5,1012.5,1012.0,1.9,258,3.5,371.4,0.0
A806,22/01/2020,14,23.4,23.7,23.2,81,83,81,20.0,20.4,19.8,1012.9,1012.9,1012.5,2.2,282,4.1,544.9,0.0
A806,22/01/2020,15,24.6,24.9,23.3,76,81,76,20.0,20.8,19.8,1012.6,1012.9,1012.5,1.8,289,4.5,1085.,0.0
A806,22/01/2020,16,24.9,25.2,24.6,73,76,71,19.8,20.2,19.3,1012.2,1012.7,1012.2,0.8,161,3.7,711.1,0.2
A806,22/01/2020,17,25.0,25.5,24.7,73,74,72,19.8,20.6,19.5,1012.2,1012.3,1012.1,1.1,169,2.4,826.2,0.0
A806,22/01/2020,18,22.3,25.0,22.2,73,76,73,17.3,20.0,17.2,1012.5,1012.5,1012.1,2.4,77,8.4,288.3,0.2
A806,22/01/2020,19,21.8,22.5,21.3,84,85,73,18.9,19.2,17.4,1012.9,1013.0,1012.5,1.0,337,5.1,404.0,2.4
A806,22/01/2020,20,21.0,21.9,20.8,88,88,83,18.9,19.0,18.4,1012.5,1012.9,1012.5,2.1,275,4.1,436.1,0.2
A806,22/01/2020,21,21.1,21.4,20.6,87,88,86,18.8,19.0,18.5,1012.6,1012.6,1012.3,1.3,283,3.9,362.5,0.2
A806,22/01/2020,22,21.0,21.3,20.9,88,88,87,18.8,19.0,18.7,1012.6,1012.6,1012.4,0.8,277,2.7,102.4,0.0
A806,22/01/2020,23,21.0,21.1,20.8,86,88,85,18.5,18.9,18.4,1012.8,1012.8,1012.4,0.9,192,3.9,2.125,0.0
A806,23/01/2020,00,20.5,21.3,20.5,87,87,84,18.2,18.6,17.9,1013.2,1013.3,1012.8,0.7,271,3.6,-2.31,0.8
A806,23/01/2020,01,20.5,20.7,20.1,87,88,87,18.3,18.5,17.9,1013.4,1013.5,1013.1,1.2,244,4.0,-2.95,0.0
A806,23/01/2020,02,20.6,20.8,20.5,87,88,87,18.4,18.6,18.3,1013.0,1013.4,1013.0,0.8,277,3.0,-3.16,0.0
A806,23/01/2020,03,20.4,20.6,20.3,87,88,87,18.3,18.5,18.2,1012.6,1013.0,1012.6,1.4,232,2.6,-3.41,0.0
A806,23/01/2020,04,20.5,20.5,20.3,87,88,87,18.2,18.3,18.1,1012.0,1012.6,1012.0,1.2,237,2.7,-2.11,0.0
A806,23/01/2020,05,20.9,21.3,20.5,89,90,86,19.1,19.4,18.1,1011.6,1012.1,1011.6,1.7,166,5.1,-2.01,7.2
A806,23/01/2020,06,20.1,20.9,20.0,91,91,89,18.5,19.0,18.5,1010.7,1011.6,1010.7,1.2,259,3.3,-2.29,0.2
A806,23/01/2020,07,20.1,20.2,20.0,91,91,91,18.6,18.7,18.5,1010.3,1010.7,1010.3,1.1,280,3.4,-1.43,0.0
A806,23/01/2020,08,20.3,20.5,20.1,90,91,90,18.6,18.8,18.5,1010.9,1010.9,1010.3,0.4,140,2.7,-0.36,1.0
A806,23/01/2020,09,20.3,20.4,19.9,91,91,90,18.8,19.0,18.3,1011.2,1011.2,1010.9,2.6,215,5.6,2.208,14.6
A806,23/01/2020,10,20.1,20.3,20.0,91,91,91,18.6,18.8,18.5,1011.8,1011.8,1011.2,2.2,213,5.6,124.8,0.2
A806,23/01/2020,11,20.5,20.5,20.0,91,91,91,18.9,19.0,18.5,1012.2,1012.2,1011.8,2.4,211,4.8,506.9,0.6
A806,23/01/2020,12,21.6,21.6,20.4,88,91,88,19.5,19.6,18.8,1012.3,1012.3,1012.2,1.8,199,4.4,672.0,0.0
A806,23/01/2020,13,22.2,22.3,21.3,83,88,83,19.1,19.6,19.1,1012.4,1012.6,1012.3,3.0,164,7.5,531.7,0.0
A806,23/01/2020,14,22.5,22.8,22.1,84,84,80,19.6,19.6,18.8,1012.2,1012.5,1012.2,3.1,150,7.4,870.2,0.0
A806,23/01/2020,15,22.5,23.8,22.3,83,84,78,19.4,20.6,19.2,1011.9,1012.2,1011.9,3.3,132,6.9,1829.,0.4
A806,23/01/2020,16,21.3,22.7,21.0,90,90,83,19.6,19.9,19.0,1012.1,1012.1,1011.9,2.9,112,6.7,961.9,3.4
A806,23/01/2020,17,21.0,21.4,20.5,89,91,89,19.1,19.7,18.7,1012.0,1012.1,1012.0,6.3,132,8.8,804.2,3.0
A806,23/01/2020,18,22.2,22.6,21.0,84,89,84,19.5,20.3,18.8,1011.1,1012.0,1011.1,2.0,179,8.6,1589.,0.0
A806,23/01/2020,19,22.0,22.8,21.7,89,89,80,20.0,20.1,19.1,1010.6,1011.1,1010.6,2.0,177,6.9,1043.,1.6
A806,23/01/2020,20,23.6,23.8,21.7,76,89,76,19.2,20.4,18.8,1010.3,1010.7,1010.3,4.4,155,10.2,1023.,0.0
A806,23/01/2020,21,22.6,23.7,22.0,84,85,76,19.8,20.0,18.5,1010.3,1010.4,1010.1,3.3,168,11.3,806.1,0.2
A806,23/01/2020,22,23.2,23.2,22.2,82,84,80,20.0,20.0,18.6,1010.5,1010.5,1010.2,3.9,160,8.1,198.2,0.2
A806,23/01/2020,23,22.8,23.2,22.7,81,82,80,19.4,19.9,19.2,1010.8,1010.9,1010.5,3.3,178,8.1,9.556,0.0
A806,24/01/2020,00,22.3,23.2,22.2,82,82,80,19.1,19.7,19.0,1011.3,1011.3,1010.7,4.8,166,10.6,-2.48,0.4
A806,24/01/2020,01,21.8,22.4,20.4,83,88,82,18.8,19.5,17.9,1011.4,1011.5,1011.2,3.4,173,10.6,-1.78,1.8
A806,24/01/2020,02,21.9,22.1,21.5,85,86,80,19.3,19.6,17.8,1011.3,1011.5,1011.2,3.6,166,9.2,-3.44,1.4
A806,24/01/2020,03,22.3,22.3,21.6,82,86,82,19.1,19.5,18.8,1010.8,1011.3,1010.8,3.5,161,10.0,-1.84,0.4
A806,24/01/2020,04,19.9,22.5,19.8,89,89,81,18.1,19.4,18.0,1010.9,1011.0,1010.4,4.1,103,10.3,-0.50,6.4
A806,24/01/2020,05,21.2,21.4,19.8,85,90,85,18.6,19.2,18.0,1010.1,1010.9,1010.1,2.9,143,7.7,-0.46,0.8
A806,24/01/2020,06,20.3,21.6,20.3,88,88,84,18.2,19.0,18.2,1009.2,1010.1,1009.2,1.2,269,6.9,0.136,0.2
A806,24/01/2020,07,20.3,20.3,19.8,85,89,85,17.7,18.3,17.5,1009.2,1009.2,1008.9,1.2,187,3.6,-1.63,0.0
A806,24/01/2020,08,20.2,20.3,19.7,89,90,85,18.4,18.4,17.6,1008.6,1009.3,1008.6,0.8,202,4.8,-2.33,0.0
A806,24/01/2020,09,19.6,21.0,19.5,89,89,86,17.7,18.9,17.5,1009.3,1009.3,1008.5,0.3,275,4.8,5.076,0.0
A806,24/01/2020,10,20.7,20.8,19.5,86,89,86,18.3,18.7,17.6,1009.8,1009.8,1009.3,2.6,177,7.4,101.0,0.0
A806,24/01/2020,11,21.6,21.6,20.6,84,86,83,18.7,18.8,18.1,1010.2,1010.2,1009.8,1.6,223,7.4,380.3,0.0
A806,24/01/2020,12,22.9,23.1,21.6,80,84,79,19.2,19.5,18.6,1010.4,1010.4,1010.2,1.8,169,6.1,917.3,0.0
