2010,8,1,0,0,16.74,80.2,1012.7,0,4.307,234.7
2010,8,1,0,5,16.68,80.4,1012.6,0,4.802,220.3
2010,8,1,0,10,16.71,81.1,1012.6,0,4.905,212.6
2010,8,1,0,15,16.74,81.4,1012.9,0,5.406,216.3
2010,8,1,0,20,16.74,81.4,1012.7,0,4.717,211.9
2010,8,1,0,25,16.88,82.1,1012.4,0.4,3.971,202.7
2010,8,1,0,30,16.38,84.9,1013.6,1,4.191,207.2
2010,8,1,0,35,16.14,86.8,1014,1.4,2.317,195.6
2010,8,1,0,40,15.94,88.8,1013.7,1.6,3.895,196.9
2010,8,1,0,45,15.58,89.8,1013.6,0.8,4.395,196.2
2010,8,1,0,50,15.48,91.1,1013.8,0.6,2.405,210
2010,8,1,0,55,15.34,92.5,1013.8,0.8,3.182,202.5
2010,8,1,1,0,15.31,94.4,1013.8,0.8,3.328,211.2
2010,8,1,1,5,15.18,98.3,1013.5,0.6,2.936,213.9
2010,8,1,1,10,15.08,100,1013.3,0.4,1.729,160.3
2010,8,1,1,15,15.01,100.6,1013.2,0.2,1.525,170.9
2010,8,1,1,20,14.81,100.1,1013,0.4,2.056,169.5
2010,8,1,1,25,14.85,98.2,1013,0.4,1.42,157
2010,8,1,1,30,14.81,97.9,1012.6,0.4,1.117,201.6
2010,8,1,1,35,14.75,96.5,1012.4,0.2,1.106,190.4
2010,8,1,1,40,14.78,97.1,1012.5,0.2,1.36,207.9
2010,8,1,1,45,14.78,96,1012.6,0,0.435,184.4
2010,8,1,1,50,14.75,94.9,1012.5,0,1.164,178.4
2010,8,1,1,55,14.68,93.9,1012.5,0.2,1.663,155.5
2010,8,1,2,0,14.71,93.6,1012.7,0,2.137,203.4
2010,8,1,2,5,14.61,94,1012.9,0,2.019,197.4
2010,8,1,2,10,14.51,93.5,1013.1,0.2,0.706,189.3
2010,8,1,2,15,14.48,93,1013.2,0.2,2.889,234.2
2010,8,1,2,20,14.45,92.8,1013.3,0,3.352,230.7
2010,8,1,2,25,14.49,93.4,1013.4,0.2,3.98,222.5
2010,8,1,2,30,14.39,94.3,1013.6,1.4,3.84,224
2010,8,1,2,35,14.32,96.6,1013.2,1.2,3.89,217.2
2010,8,1,2,40,14.23,99.1,1013.6,1.8,4.361,219.5
2010,8,1,2,45,14.16,101.5,1013.3,1.8,3.098,207
2010,8,1,2,50,14.13,105.2,1013.5,1.6,2.119,208.3
2010,8,1,2,55,14,108,1013.7,1,2.886,222.2
2010,8,1,3,0,13.93,109.8,1013.7,1.4,1.65,204.7
2010,8,1,3,5,13.9,111,1013.5,0.8,1.004,153.2
2010,8,1,3,10,13.9,112.2,1013,0.8,2.324,151.1
2010,8,1,3,15,13.86,112.1,1013,0.6,1.963,157.5
2010,8,1,3,20,13.83,112.4,1012.7,0.4,1.475,156.1
2010,8,1,3,25,13.93,112.5,1013.1,0.4,1.688,172.3
2010,8,1,3,30,13.93,112.5,1013.4,0.4,0.295,125.5
2010,8,1,3,35,13.93,112.9,1012.9,0.8,1.496,161.1
2010,8,1,3,40,13.96,111.9,1012.7,0.8,2.268,177.7
2010,8,1,3,45,13.96,110.4,1013,0.4,1.298,181.5
2010,8,1,3,50,13.93,109.9,1013.1,0.4,1.327,101.2
2010,8,1,3,55,14.03,110.3,1012.9,0.6,0.761,175.2
2010,8,1,4,0,14,111,1013.4,0.4,0.669,202
2010,8,1,4,5,13.9,110,1013.4,0.2,0.076,220.7
2010,8,1,4,10,14,111.7,1013.2,0.6,0.956,171.4
2010,8,1,4,15,14,112,1013.5,0.4,0.032,189
2010,8,1,4,20,13.9,112.5,1014,0.4,0.131,224.2
2010,8,1,4,25,13.93,113.1,1014.3,0.6,0.085,329.6
2010,8,1,4,30,14.1,113.5,1014,0.8,0.415,210.4
2010,8,1,4,35,14.1,113.4,1013.5,0.6,0.993,177.2
2010,8,1,4,40,14.03,113.1,1013.7,0.2,1.223,171.3
2010,8,1,4,45,13.93,113.3,1014,0,0.113,181.6
2010,8,1,4,50,13.93,113.9,1013.8,0.4,0.165,204.2
2010,8,1,4,55,13.83,113.7,1013.5,0.4,0.436,146.4
2010,8,1,5,0,13.86,112.5,1013.5,0.2,1.937,196.2
2010,8,1,5,5,13.86,111.5,1013.4,0.2,1.489,176.8
2010,8,1,5,10,13.83,110.6,1012.9,0.4,0.602,183.6
2010,8,1,5,15,13.83,108.8,1013.5,0.4,1.299,165.5
2010,8,1,5,20,13.93,106.9,1014.2,0.4,1.881,224.8
2010,8,1,5,25,13.96,106.3,1014.3,0.6,2.455,189.6
2010,8,1,5,30,13.9,103.7,1014.4,0.2,3.047,228.4
2010,8,1,5,35,13.96,103.7,1014.3,0.2,3.267,227
2010,8,1,5,40,13.93,103.1,1014,0.4,4.154,223.1
2010,8,1,5,45,13.9,102.4,1014,0,2.774,238.1
2010,8,1,5,50,14,99.9,1014,0.4,2.84,235.6
2010,8,1,5,55,13.93,100.4,1014.5,0.4,2.768,228.6
2010,8,1,6,0,13.93,100.5,1014.7,0.8,3.627,216.5
