"TOA5","IFSC2","CR1000","51714","CR1000.Std.32.03","CPU:Experimento3.CR1","37385","saida1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","termopar_Avg","PT100_Avg","Rs_Avg"
"TS","RN","","","","",""
"","","Min","Smp","Avg","Avg","Avg"
"2022-06-23 09:01:19",1367,12.53,20.64,0.739,0.733,100.3
"2022-06-23 09:01:20",1368,12.53,20.61,0.719,0.733,100.3
"2022-06-23 09:01:21",1369,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:01:22",1370,12.52,20.61,0.711,0.733,100.3
"2022-06-23 09:01:23",1371,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:01:24",1372,12.53,20.61,0.719,0.733,100.3
"2022-06-23 09:01:25",1373,12.52,20.61,0.711,0.733,100.3
"2022-06-23 09:01:26",1374,12.53,20.61,0.702,0.733,100.3
"2022-06-23 09:01:27",1375,12.53,20.61,0.677,0.733,100.3
"2022-06-23 09:01:28",1376,12.53,20.61,0.677,0.733,100.3
"2022-06-23 09:01:29",1377,12.52,20.61,0.634,0.733,100.3
"2022-06-23 09:01:30",1378,12.53,20.61,0.651,0.733,100.3
"2022-06-23 09:01:31",1379,12.53,20.61,0.634,0.733,100.3
"2022-06-23 09:01:32",1380,12.53,20.61,0.617,0.733,100.3
"2022-06-23 09:01:33",1381,12.53,20.61,0.625,0.733,100.3
"2022-06-23 09:01:34",1382,12.52,20.61,0.608,0.733,100.3
"2022-06-23 09:01:35",1383,12.53,20.61,0.6,0.733,100.3
"2022-06-23 09:01:36",1384,12.53,20.61,0.625,0.733,100.3
"2022-06-23 09:01:37",1385,12.53,20.61,0.625,0.733,100.3
"2022-06-23 09:01:38",1386,12.53,20.61,0.651,0.733,100.3
"2022-06-23 09:01:39",1387,12.53,20.61,0.642,0.733,100.3
"2022-06-23 09:01:40",1388,12.53,20.61,0.634,0.733,100.3
"2022-06-23 09:01:41",1389,12.52,20.61,0.634,0.733,100.3
"2022-06-23 09:01:42",1390,12.53,20.61,0.608,0.733,100.3
"2022-06-23 09:01:43",1391,12.53,20.61,0.625,0.733,100.3
"2022-06-23 09:01:44",1392,12.53,20.61,0.591,0.733,100.3
"2022-06-23 09:01:45",1393,12.53,20.61,0.574,0.733,100.3
"2022-06-23 09:01:46",1394,12.52,20.61,0.582,0.733,100.3
"2022-06-23 09:01:47",1395,12.53,20.61,0.574,0.733,100.3
"2022-06-23 09:01:48",1396,12.52,20.61,0.582,0.733,100.3
"2022-06-23 09:01:49",1397,12.52,20.61,0.574,0.733,100.3
"2022-06-23 09:01:50",1398,12.53,20.61,0.591,0.733,100.3
"2022-06-23 09:01:51",1399,12.53,20.61,0.591,0.733,100.3
"2022-06-23 09:01:52",1400,12.53,20.61,0.6,0.733,100.3
"2022-06-23 09:01:53",1401,12.53,20.61,0.6,0.733,100.3
"2022-06-23 09:01:54",1402,12.53,20.61,0.6,0.733,100.3
"2022-06-23 09:01:55",1403,12.53,20.61,0.634,0.733,100.3
"2022-06-23 09:01:56",1404,12.53,20.61,0.625,0.733,100.3
"2022-06-23 09:01:57",1405,12.53,20.61,0.634,0.733,100.3
"2022-06-23 09:01:58",1406,12.53,20.61,0.66,0.733,100.3
"2022-06-23 09:01:59",1407,12.53,20.61,0.66,0.733,100.3
"2022-06-23 09:02:00",1408,12.53,20.61,0.668,0.733,100.3
"2022-06-23 09:02:01",1409,12.53,20.61,0.694,0.733,100.3
"2022-06-23 09:02:02",1410,12.53,20.61,0.694,0.733,100.3
"2022-06-23 09:02:03",1411,12.53,20.61,0.702,0.733,100.3
"2022-06-23 09:02:04",1412,12.52,20.61,0.719,0.733,100.3
"2022-06-23 09:02:05",1413,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:06",1414,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:07",1415,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:02:08",1416,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:09",1417,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:10",1418,12.53,20.61,0.754,0.733,100.3
"2022-06-23 09:02:11",1419,12.53,20.61,0.745,0.733,100.3
"2022-06-23 09:02:12",1420,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:13",1421,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:02:14",1422,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:15",1423,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:02:16",1424,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:17",1425,12.53,20.61,0.719,0.733,100.3
"2022-06-23 09:02:18",1426,12.53,20.58,0.675,0.733,100.3
"2022-06-23 09:02:19",1427,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:20",1428,12.53,20.58,0.692,0.733,100.3
"2022-06-23 09:02:21",1429,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:22",1430,12.53,20.58,0.675,0.733,100.3
"2022-06-23 09:02:23",1431,12.53,20.61,0.719,0.733,100.3
"2022-06-23 09:02:24",1432,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:02:25",1433,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:26",1434,12.53,20.58,0.709,0.733,100.3
"2022-06-23 09:02:27",1435,12.53,20.58,0.709,0.733,100.3
"2022-06-23 09:02:28",1436,12.52,20.61,0.728,0.733,100.3
"2022-06-23 09:02:29",1437,12.53,20.61,0.711,0.733,100.3
"2022-06-23 09:02:30",1438,12.53,20.58,0.692,0.733,100.3
"2022-06-23 09:02:31",1439,12.53,20.61,0.745,0.733,100.3
"2022-06-23 09:02:32",1440,12.53,20.61,0.737,0.733,100.3
"2022-06-23 09:02:33",1441,12.52,20.58,0.7,0.733,100.3
"2022-06-23 09:02:34",1442,12.53,20.61,0.745,0.733,100.3
"2022-06-23 09:02:35",1443,12.53,20.61,0.728,0.733,100.3
"2022-06-23 09:02:36",1444,12.52,20.58,0.726,0.733,100.3
"2022-06-23 09:02:37",1445,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:02:38",1446,12.52,20.58,0.752,0.733,100.3
"2022-06-23 09:02:39",1447,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:02:40",1448,12.52,20.58,0.735,0.733,100.3
"2022-06-23 09:02:41",1449,12.52,20.58,0.769,0.733,100.3
"2022-06-23 09:02:42",1450,12.53,20.58,0.769,0.733,100.3
"2022-06-23 09:02:43",1451,12.52,20.58,0.76,0.733,100.3
"2022-06-23 09:02:44",1452,12.53,20.58,0.777,0.733,100.3
"2022-06-23 09:02:45",1453,12.52,20.58,0.76,-0.169,99.9
"2022-06-23 09:02:46",1454,12.53,20.58,0.786,0.733,100.3
"2022-06-23 09:02:47",1455,12.52,20.58,0.786,0.733,100.3
"2022-06-23 09:02:48",1456,12.52,20.58,0.803,0.733,100.3
"2022-06-23 09:02:49",1457,12.52,20.58,0.803,0.733,100.3
"2022-06-23 09:02:50",1458,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:02:51",1459,12.53,20.58,0.803,0.733,100.3
"2022-06-23 09:02:52",1460,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:02:53",1461,12.53,20.58,0.829,0.733,100.3
"2022-06-23 09:02:54",1462,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:02:55",1463,12.53,20.58,0.829,0.733,100.3
"2022-06-23 09:02:56",1464,12.53,20.58,0.846,0.733,100.3
"2022-06-23 09:02:57",1465,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:02:58",1466,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:02:59",1467,12.53,20.58,0.803,-0.169,99.9
"2022-06-23 09:03:00",1468,12.53,20.58,0.794,-0.169,99.9
"2022-06-23 09:03:01",1469,12.53,20.58,0.829,0.733,100.3
"2022-06-23 09:03:02",1470,12.53,20.58,0.837,0.733,100.3
"2022-06-23 09:03:03",1471,12.53,20.58,0.837,0.733,100.3
"2022-06-23 09:03:04",1472,12.53,20.58,0.837,0.733,100.3
"2022-06-23 09:03:05",1473,12.53,20.58,0.837,0.733,100.3
"2022-06-23 09:03:06",1474,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:03:07",1475,12.53,20.58,0.786,0.733,100.3
"2022-06-23 09:03:08",1476,12.53,20.58,0.811,0.733,100.3
"2022-06-23 09:03:09",1477,12.53,20.58,0.786,0.733,100.3
"2022-06-23 09:03:10",1478,12.53,20.58,0.76,0.733,100.3
"2022-06-23 09:03:11",1479,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:12",1480,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:13",1481,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:14",1482,12.53,20.58,0.726,0.733,100.3
"2022-06-23 09:03:15",1483,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:16",1484,12.53,20.58,0.769,0.733,100.3
"2022-06-23 09:03:17",1485,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:18",1486,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:19",1487,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:20",1488,12.53,20.58,0.726,0.733,100.3
"2022-06-23 09:03:21",1489,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:22",1490,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:23",1491,12.53,20.58,0.726,0.733,100.3
"2022-06-23 09:03:24",1492,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:25",1493,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:26",1494,12.53,20.58,0.7,0.733,100.3
"2022-06-23 09:03:27",1495,12.53,20.58,0.683,0.733,100.3
"2022-06-23 09:03:28",1496,12.53,20.58,0.674,0.733,100.3
"2022-06-23 09:03:29",1497,12.53,20.58,0.7,0.733,100.3
"2022-06-23 09:03:30",1498,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:31",1499,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:32",1500,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:33",1501,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:34",1502,12.53,20.58,0.76,0.733,100.3
"2022-06-23 09:03:35",1503,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:36",1504,12.53,20.58,0.726,0.733,100.3
"2022-06-23 09:03:37",1505,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:38",1506,12.53,20.58,0.709,0.733,100.3
"2022-06-23 09:03:39",1507,12.53,20.58,0.717,0.733,100.3
"2022-06-23 09:03:40",1508,12.53,20.58,0.709,0.733,100.3
"2022-06-23 09:03:41",1509,12.53,20.58,0.726,0.733,100.3
"2022-06-23 09:03:42",1510,12.53,20.58,0.709,0.733,100.3
"2022-06-23 09:03:43",1511,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:44",1512,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:45",1513,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:46",1514,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:47",1515,12.53,20.58,0.752,0.733,100.3
"2022-06-23 09:03:48",1516,12.53,20.58,0.743,0.733,100.3
"2022-06-23 09:03:49",1517,12.53,20.58,0.734,0.733,100.3
"2022-06-23 09:03:50",1518,12.53,20.58,0.769,0.733,100.3
"2022-06-23 09:03:51",1519,12.53,20.58,0.76,0.733,100.3
"2022-06-23 09:03:52",1520,12.53,20.58,0.769,0.733,100.3
"2022-06-23 09:03:53",1521,12.53,20.58,0.777,0.733,100.3
"2022-06-23 09:03:54",1522,12.53,20.58,0.777,0.733,100.3
"2022-06-23 09:03:55",1523,12.53,20.58,0.803,0.733,100.3
"2022-06-23 09:03:56",1524,12.53,20.58,0.811,0.733,100.3
"2022-06-23 09:03:57",1525,12.53,20.58,0.803,0.733,100.3
"2022-06-23 09:03:58",1526,12.53,20.58,0.811,0.733,100.3
"2022-06-23 09:03:59",1527,12.53,20.58,0.829,0.733,100.3
"2022-06-23 09:04:00",1528,12.53,20.58,0.82,0.733,100.3
"2022-06-23 09:04:01",1529,12.53,20.58,0.837,0.733,100.3
"2022-06-23 09:04:02",1530,12.53,20.58,0.846,0.733,100.3
"2022-06-23 09:04:03",1531,12.53,20.58,0.854,0.733,100.3
"2022-06-23 09:04:04",1532,12.53,20.58,0.854,0.733,100.3
"2022-06-23 09:04:05",1533,12.53,20.58,0.846,0.733,100.3
"2022-06-23 09:04:06",1534,12.53,20.58,0.846,0.733,100.3
"2022-06-23 09:04:07",1535,12.53,20.56,0.827,0.733,100.3
"2022-06-23 09:04:08",1536,12.53,20.56,0.818,0.733,100.3
"2022-06-23 09:04:09",1537,12.53,20.58,0.846,0.733,100.3
"2022-06-23 09:04:10",1538,12.53,20.56,0.827,0.733,100.3
"2022-06-23 09:04:11",1539,12.53,20.56,0.809,0.733,100.3
"2022-06-23 09:04:12",1540,12.53,20.56,0.792,0.733,100.3
"2022-06-23 09:04:13",1541,12.53,20.56,0.784,0.733,100.3
"2022-06-23 09:04:14",1542,12.53,20.56,0.784,0.733,100.3
"2022-06-23 09:04:15",1543,12.53,20.56,0.758,0.733,100.3
"2022-06-23 09:04:16",1544,12.53,20.56,0.749,0.733,100.3
"2022-06-23 09:04:17",1545,12.53,20.56,0.741,0.734,100.3
"2022-06-23 09:04:18",1546,12.53,20.56,0.749,0.734,100.3
"2022-06-23 09:04:19",1547,12.53,20.56,0.741,0.734,100.3
"2022-06-23 09:04:20",1548,12.53,20.56,0.741,0.734,100.3
"2022-06-23 09:04:21",1549,12.53,20.56,0.724,0.734,100.3
"2022-06-23 09:04:22",1550,12.53,20.56,0.724,0.734,100.3
"2022-06-23 09:04:23",1551,12.53,20.56,0.724,0.734,100.3
"2022-06-23 09:04:24",1552,12.53,20.56,0.732,0.734,100.3
"2022-06-23 09:04:25",1553,12.53,20.56,0.698,0.734,100.3
"2022-06-23 09:04:26",1554,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:27",1555,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:28",1556,12.53,20.56,0.707,0.734,100.3
"2022-06-23 09:04:29",1557,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:30",1558,12.53,20.56,0.698,0.734,100.3
"2022-06-23 09:04:31",1559,12.53,20.56,0.707,0.734,100.3
"2022-06-23 09:04:32",1560,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:33",1561,12.53,20.56,0.732,0.734,100.3
"2022-06-23 09:04:34",1562,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:04:35",1563,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:04:36",1564,12.53,20.56,0.655,0.734,100.3
"2022-06-23 09:04:37",1565,12.53,20.56,0.638,0.734,100.3
"2022-06-23 09:04:38",1566,12.53,20.56,0.664,0.734,100.3
"2022-06-23 09:04:39",1567,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:04:40",1568,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:04:41",1569,12.53,20.56,0.638,0.734,100.3
"2022-06-23 09:04:42",1570,12.53,20.56,0.629,0.734,100.3
"2022-06-23 09:04:43",1571,12.53,20.56,0.647,0.734,100.3
"2022-06-23 09:04:44",1572,12.53,20.56,0.664,0.734,100.3
"2022-06-23 09:04:45",1573,12.53,20.56,0.672,0.734,100.3
"2022-06-23 09:04:46",1574,12.53,20.56,0.638,0.734,100.3
"2022-06-23 09:04:47",1575,12.53,20.56,0.664,0.734,100.3
"2022-06-23 09:04:48",1576,12.53,20.56,0.672,0.734,100.3
"2022-06-23 09:04:49",1577,12.53,20.56,0.672,0.734,100.3
"2022-06-23 09:04:50",1578,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:04:51",1579,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:04:52",1580,12.53,20.56,0.707,0.734,100.3
"2022-06-23 09:04:53",1581,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:54",1582,12.53,20.56,0.724,0.734,100.3
"2022-06-23 09:04:55",1583,12.53,20.56,0.732,0.734,100.3
"2022-06-23 09:04:56",1584,12.53,20.56,0.724,0.734,100.3
"2022-06-23 09:04:57",1585,12.53,20.56,0.715,0.734,100.3
"2022-06-23 09:04:58",1586,12.53,20.56,0.698,0.734,100.3
"2022-06-23 09:04:59",1587,12.53,20.56,0.698,0.734,100.3
"2022-06-23 09:05:00",1588,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:05:01",1589,12.53,20.56,0.681,0.734,100.3
"2022-06-23 09:05:02",1590,12.53,20.56,0.698,0.734,100.3
"2022-06-23 09:05:03",1591,12.53,20.56,0.672,0.734,100.3
"2022-06-23 09:05:04",1592,12.53,20.56,0.672,0.734,100.3
"2022-06-23 09:05:05",1593,12.53,20.56,0.689,0.734,100.3
"2022-06-23 09:05:06",1594,12.53,20.56,0.664,0.734,100.3
"2022-06-23 09:05:07",1595,12.53,20.56,0.647,0.734,100.3
"2022-06-23 09:05:08",1596,12.53,20.56,0.629,0.734,100.3
"2022-06-23 09:05:09",1597,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:10",1598,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:05:11",1599,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:05:12",1600,12.53,20.56,0.595,0.734,100.3
"2022-06-23 09:05:13",1601,12.53,20.56,0.604,0.734,100.3
"2022-06-23 09:05:14",1602,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:15",1603,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:16",1604,12.53,20.56,0.604,0.734,100.3
"2022-06-23 09:05:17",1605,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:18",1606,12.53,20.53,0.576,0.734,100.3
"2022-06-23 09:05:19",1607,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:05:20",1608,12.53,20.56,0.587,0.734,100.3
"2022-06-23 09:05:21",1609,12.53,20.56,0.604,0.734,100.3
"2022-06-23 09:05:22",1610,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:05:23",1611,12.53,20.56,0.638,0.734,100.3
"2022-06-23 09:05:24",1612,12.53,20.56,0.621,0.734,100.3
"2022-06-23 09:05:25",1613,12.53,20.56,0.638,0.734,100.3
"2022-06-23 09:05:26",1614,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:27",1615,12.53,20.53,0.576,0.734,100.3
"2022-06-23 09:05:28",1616,12.53,20.56,0.587,0.734,100.3
"2022-06-23 09:05:29",1617,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:30",1618,12.53,20.56,0.629,0.734,100.3
"2022-06-23 09:05:31",1619,12.53,20.53,0.602,0.734,100.3
"2022-06-23 09:05:32",1620,12.53,20.56,0.612,0.734,100.3
"2022-06-23 09:05:33",1621,12.53,20.53,0.585,0.734,100.3
"2022-06-23 09:05:34",1622,12.53,20.53,0.602,0.734,100.3
"2022-06-23 09:05:35",1623,12.53,20.53,0.627,0.734,100.3
"2022-06-23 09:05:36",1624,12.53,20.56,0.664,0.734,100.3
"2022-06-23 09:05:37",1625,12.53,20.53,0.653,0.734,100.3
"2022-06-23 09:05:38",1626,12.53,20.53,0.645,0.734,100.3
"2022-06-23 09:05:39",1627,12.53,20.53,0.653,0.734,100.3
"2022-06-23 09:05:40",1628,12.53,20.53,0.645,0.734,100.3
"2022-06-23 09:05:41",1629,12.53,20.53,0.645,0.734,100.3
"2022-06-23 09:05:42",1630,12.53,20.53,0.67,0.734,100.3
"2022-06-23 09:05:43",1631,12.53,20.53,0.696,0.734,100.3
"2022-06-23 09:05:44",1632,12.53,20.53,0.696,0.734,100.3
"2022-06-23 09:05:45",1633,12.53,20.53,0.687,0.734,100.3
"2022-06-23 09:05:46",1634,12.53,20.53,0.722,0.734,100.3
"2022-06-23 09:05:47",1635,12.53,20.53,0.722,0.734,100.3
"2022-06-23 09:05:48",1636,12.52,20.53,0.756,0.734,100.3
"2022-06-23 09:05:49",1637,12.52,20.53,0.773,0.734,100.3
"2022-06-23 09:05:50",1638,12.53,20.53,0.747,0.734,100.3
"2022-06-23 09:05:51",1639,12.53,20.53,0.747,0.734,100.3
"2022-06-23 09:05:52",1640,12.53,20.53,0.755,0.734,100.3
"2022-06-23 09:05:53",1641,12.52,20.53,0.73,0.734,100.3
"2022-06-23 09:05:54",1642,12.52,20.53,0.721,0.734,100.3
"2022-06-23 09:05:55",1643,12.52,20.53,0.704,0.734,100.3
"2022-06-23 09:05:56",1644,12.53,20.53,0.721,0.734,100.3
"2022-06-23 09:05:57",1645,12.52,20.53,0.73,0.734,100.3
"2022-06-23 09:05:58",1646,12.53,20.53,0.73,0.734,100.3
"2022-06-23 09:05:59",1647,12.52,20.53,0.721,0.734,100.3
"2022-06-23 09:06:00",1648,12.52,20.53,0.747,0.734,100.3
"2022-06-23 09:06:01",1649,12.52,20.53,0.713,0.734,100.3
"2022-06-23 09:06:02",1650,12.52,20.53,0.695,0.734,100.3
"2022-06-23 09:06:03",1651,12.53,20.53,0.67,0.734,100.3
"2022-06-23 09:06:04",1652,12.53,20.53,0.695,0.734,100.3
"2022-06-23 09:06:05",1653,12.53,20.53,0.678,0.734,100.3
"2022-06-23 09:06:06",1654,12.52,20.53,0.661,0.734,100.3
"2022-06-23 09:06:07",1655,12.52,20.53,0.704,0.734,100.3
"2022-06-23 09:06:08",1656,12.53,20.53,0.67,0.734,100.3
"2022-06-23 09:06:09",1657,12.53,20.53,0.67,0.734,100.3
"2022-06-23 09:06:10",1658,12.53,20.53,0.67,0.734,100.3
"2022-06-23 09:06:11",1659,12.53,20.53,0.644,0.734,100.3
"2022-06-23 09:06:12",1660,12.53,20.53,0.636,0.734,100.3
"2022-06-23 09:06:13",1661,12.53,20.53,0.653,0.734,100.3
"2022-06-23 09:06:14",1662,12.53,20.53,0.644,0.734,100.3
"2022-06-23 09:06:15",1663,12.53,20.53,0.61,0.734,100.3
"2022-06-23 09:06:16",1664,12.53,20.53,0.618,0.734,100.3
"2022-06-23 09:06:17",1665,12.53,20.53,0.618,0.734,100.3
"2022-06-23 09:06:18",1666,12.53,20.53,0.627,0.734,100.3
"2022-06-23 09:06:19",1667,12.53,20.53,0.593,0.734,100.3
"2022-06-23 09:06:20",1668,12.53,20.53,0.601,0.734,100.3
"2022-06-23 09:06:21",1669,12.53,20.53,0.618,0.734,100.3
"2022-06-23 09:06:22",1670,12.53,20.53,0.593,0.734,100.3
"2022-06-23 09:06:23",1671,12.53,20.53,0.593,0.734,100.3
"2022-06-23 09:06:24",1672,12.53,20.53,0.593,0.734,100.3
"2022-06-23 09:06:25",1673,12.53,20.53,0.576,0.734,100.3
"2022-06-23 09:06:26",1674,12.53,20.53,0.584,0.734,100.3
"2022-06-23 09:06:27",1675,12.53,20.53,0.593,0.734,100.3
"2022-06-23 09:06:28",1676,12.53,20.53,0.576,0.734,100.3
"2022-06-23 09:06:29",1677,12.53,20.53,0.567,0.734,100.3
"2022-06-23 09:06:30",1678,12.53,20.53,0.567,0.734,100.3
"2022-06-23 09:06:31",1679,12.53,20.53,0.576,0.734,100.3
"2022-06-23 09:06:32",1680,12.53,20.53,0.55,0.734,100.3
"2022-06-23 09:06:33",1681,12.53,20.53,0.55,0.734,100.3
"2022-06-23 09:06:34",1682,12.53,20.53,0.541,0.734,100.3
"2022-06-23 09:06:35",1683,12.53,20.53,0.559,0.734,100.3
"2022-06-23 09:06:36",1684,12.53,20.53,0.541,0.734,100.3
"2022-06-23 09:06:37",1685,12.53,20.53,0.533,0.734,100.3
"2022-06-23 09:06:38",1686,12.53,20.53,0.516,0.734,100.3
"2022-06-23 09:06:39",1687,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:06:40",1688,12.53,20.53,0.516,0.734,100.3
"2022-06-23 09:06:41",1689,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:06:42",1690,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:06:43",1691,12.53,20.53,0.516,0.734,100.3
"2022-06-23 09:06:44",1692,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:06:45",1693,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:06:46",1694,12.53,20.53,0.49,0.734,100.3
"2022-06-23 09:06:47",1695,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:06:48",1696,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:06:49",1697,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:06:50",1698,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:06:51",1699,12.53,20.53,0.464,0.734,100.3
"2022-06-23 09:06:52",1700,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:06:53",1701,12.53,20.53,0.464,0.734,100.3
"2022-06-23 09:06:54",1702,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:06:55",1703,12.53,20.53,0.464,0.734,100.3
"2022-06-23 09:06:56",1704,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:06:57",1705,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:06:58",1706,12.53,20.53,0.49,0.734,100.3
"2022-06-23 09:06:59",1707,12.53,20.53,0.447,0.734,100.3
"2022-06-23 09:07:00",1708,12.53,20.53,0.464,0.734,100.3
"2022-06-23 09:07:01",1709,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:07:02",1710,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:07:03",1711,12.53,20.53,0.456,0.734,100.3
"2022-06-23 09:07:04",1712,12.53,20.53,0.481,0.734,100.3
"2022-06-23 09:07:05",1713,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:07:06",1714,12.53,20.53,0.473,0.734,100.3
"2022-06-23 09:07:07",1715,12.53,20.53,0.49,0.734,100.3
"2022-06-23 09:07:08",1716,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:07:09",1717,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:07:10",1718,12.53,20.53,0.49,0.734,100.3
"2022-06-23 09:07:11",1719,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:07:12",1720,12.53,20.53,0.499,0.734,100.3
"2022-06-23 09:07:13",1721,12.53,20.53,0.507,0.734,100.3
"2022-06-23 09:07:14",1722,12.53,20.53,0.55,0.734,100.3
"2022-06-23 09:07:15",1723,12.53,20.53,0.533,0.734,100.3
"2022-06-23 09:07:16",1724,12.53,20.53,0.524,0.734,100.3
"2022-06-23 09:07:17",1725,12.53,20.53,0.533,0.734,100.3
"2022-06-23 09:07:18",1726,12.53,20.53,0.567,0.734,100.3
"2022-06-23 09:07:19",1727,12.53,20.53,0.533,0.734,100.3
"2022-06-23 09:07:20",1728,12.53,20.53,0.541,0.734,100.3
"2022-06-23 09:07:21",1729,12.53,20.53,0.541,0.735,100.3
"2022-06-23 09:07:22",1730,12.53,20.53,0.558,0.735,100.3
"2022-06-23 09:07:23",1731,12.53,20.53,0.532,0.735,100.3
"2022-06-23 09:07:24",1732,12.53,20.53,0.532,0.735,100.3
"2022-06-23 09:07:25",1733,12.53,20.53,0.558,0.735,100.3
"2022-06-23 09:07:26",1734,12.53,20.53,0.55,0.735,100.3
"2022-06-23 09:07:27",1735,12.53,20.53,0.532,0.735,100.3
"2022-06-23 09:07:28",1736,12.53,20.53,0.541,0.735,100.3
"2022-06-23 09:07:29",1737,12.53,20.53,0.532,0.735,100.3
"2022-06-23 09:07:30",1738,12.53,20.53,0.541,0.735,100.3
"2022-06-23 09:07:31",1739,12.53,20.53,0.532,0.735,100.3
"2022-06-23 09:07:32",1740,12.53,20.53,0.532,0.735,100.3
